0.000000000000000000e+00,2.656800000000000272e-01,3.002799999999999914e-01,1.354299999999999948e-01,2.571800000000000197e-01,3.076300000000000145e-01,2.498700000000000088e-01,2.400299999999999934e-01,2.393200000000000049e-01,2.496400000000000008e-01,2.161399999999999988e-01,1.787900000000000045e-01,2.000300000000000133e-01,2.080899999999999972e-01,2.178200000000000136e-01,3.194299999999999917e-01,1.776500000000000024e-01,2.940699999999999981e-01,1.857199999999999962e-01,3.194400000000000017e-01,1.938000000000000000e-01,1.709499999999999909e-01,2.502599999999999825e-01,1.151100000000000040e-01,1.799499999999999988e-01,1.057300000000000045e-01,1.166900000000000021e-01,1.845199999999999896e-01,2.497300000000000075e-01,1.165500000000000008e-01,1.198800000000000004e-01,2.445499999999999896e-01,1.885199999999999931e-01,1.870400000000000118e-01,2.117499999999999938e-01,2.013099999999999890e-01,1.142399999999999943e-01,2.407100000000000073e-01,1.644899999999999973e-01,2.182300000000000073e-01,2.992500000000000160e-01,1.259200000000000041e-01,1.390699999999999992e-01,2.712800000000000211e-01,1.808299999999999907e-01,1.860600000000000032e-01,1.538200000000000123e-01,3.222400000000000264e-01,4.293000000000000149e-01,3.026800000000000046e-01,3.804400000000000004e-01,2.949300000000000255e-01,2.556599999999999984e-01,1.893199999999999883e-01,2.465499999999999914e-01,2.916000000000000258e-01,2.399900000000000089e-01,2.146200000000000052e-01,2.425499999999999878e-01,2.118400000000000005e-01,1.584500000000000075e-01,1.891400000000000026e-01,1.697500000000000120e-01,1.989200000000000135e-01,2.001900000000000068e-01,2.042899999999999994e-01,4.023399999999999754e-01,1.822300000000000031e-01,1.709100000000000064e-01,2.649500000000000188e-01,2.355299999999999894e-01,1.592999999999999972e-01,2.160799999999999943e-01,2.366699999999999915e-01,1.270300000000000040e-01,1.190400000000000069e-01,2.135900000000000021e-01,1.396699999999999886e-01,1.069999999999999979e-01,2.190699999999999870e-01,5.968099999999999794e-02,2.196599999999999941e-01,1.125700000000000034e-01,1.426800000000000013e-01,8.527600000000000458e-02,1.665699999999999958e-01,1.126599999999999963e-01,1.388199999999999990e-01,2.862899999999999889e-01,2.246400000000000063e-01,2.297700000000000020e-01,2.283499999999999974e-01,1.810900000000000010e-01,1.828899999999999970e-01,1.045800000000000063e-01,2.767800000000000260e-01,1.514500000000000013e-01,3.081800000000000095e-01,4.280100000000000016e-01,2.719400000000000150e-01,2.461400000000000046e-02,6.466800000000000326e-02,7.399200000000000221e-02,2.152100000000000124e-01,2.227700000000000166e-02,7.002400000000000291e-02,1.083199999999999996e-01,2.513999999999999915e-02,5.765800000000000092e-02,6.648800000000000543e-02,1.854699999999999960e-01,2.461199999999999846e-02,6.375899999999999623e-02,1.023600000000000065e-01
2.656800000000000272e-01,0.000000000000000000e+00,8.183799999999999963e-01,4.998000000000000220e-01,7.975900000000000212e-01,6.594799999999999551e-01,7.334000000000000519e-01,1.063099999999999934e+00,7.984999999999999876e-01,4.769200000000000106e-01,4.091299999999999937e-01,4.240599999999999925e-01,4.046699999999999742e-01,4.602200000000000180e-01,4.413400000000000101e-01,6.662500000000000089e-01,3.538100000000000134e-01,6.052100000000000257e-01,3.774799999999999822e-01,3.572699999999999765e-01,3.921999999999999931e-01,3.393700000000000050e-01,4.084200000000000053e-01,3.161200000000000121e-01,3.240799999999999792e-01,2.917000000000000148e-01,3.004000000000000004e-01,3.459499999999999797e-01,4.167399999999999993e-01,3.440699999999999870e-01,1.301700000000000079e-01,2.347200000000000120e-01,1.723000000000000087e-01,2.472499999999999976e-01,2.798499999999999877e-01,1.982800000000000118e-01,1.514199999999999990e-01,2.605299999999999838e-01,2.985099999999999976e-01,4.366700000000000026e-01,1.968100000000000127e-01,1.997599999999999931e-01,2.237099999999999922e-01,1.771399999999999919e-01,2.184300000000000130e-01,1.739700000000000135e-01,1.854399999999999937e-01,1.622000000000000108e-01,2.566800000000000193e-01,1.971499999999999919e-01,3.337100000000000066e-01,9.717999999999999972e-01,7.329999999999999849e-01,6.309900000000000508e-01,7.563199999999999923e-01,6.765299999999999647e-01,9.303799999999999848e-01,8.464500000000000357e-01,4.726199999999999846e-01,4.048599999999999977e-01,3.934000000000000274e-01,3.612099999999999755e-01,4.726199999999999846e-01,3.963499999999999801e-01,4.467900000000000205e-01,4.024300000000000099e-01,5.094499999999999584e-01,3.941500000000000004e-01,4.024900000000000144e-01,6.174699999999999633e-01,4.115800000000000014e-01,3.935699999999999754e-01,4.293299999999999894e-01,4.353899999999999992e-01,3.708000000000000185e-01,3.489200000000000079e-01,4.109900000000000220e-01,4.009400000000000186e-01,1.263600000000000001e-01,2.342100000000000015e-01,1.695399999999999963e-01,1.382400000000000018e-01,1.724900000000000044e-01,2.779699999999999949e-01,2.645799999999999819e-01,1.860100000000000087e-01,1.377400000000000013e-01,2.410400000000000043e-01,2.905699999999999950e-01,1.553100000000000036e-01,1.667200000000000071e-01,2.745600000000000263e-01,3.432200000000000251e-01,2.084499999999999964e-01,2.277399999999999980e-01,1.578900000000000026e-01,1.481200000000000017e-01,1.712299999999999933e-01,2.550499999999999989e-01,1.472799999999999943e-01,1.830100000000000129e-02,7.289800000000000446e-02,9.764699999999999769e-02,1.589899999999999924e-01,3.418000000000000205e-02,1.134899999999999937e-01,1.427400000000000058e-01,2.045100000000000043e-02,6.716700000000000448e-02,8.770100000000000118e-02,1.622399999999999953e-01,4.493199999999999972e-02,1.165599999999999969e-01,1.428699999999999970e-01
3.002799999999999914e-01,8.183799999999999963e-01,0.000000000000000000e+00,2.325099999999999945e-01,6.354800000000000448e-01,8.441699999999999759e-01,6.503700000000000037e-01,9.066800000000000415e-01,9.913100000000000245e-01,4.634699999999999931e-01,4.130699999999999927e-01,4.350100000000000078e-01,3.915000000000000147e-01,4.426800000000000179e-01,4.314999999999999947e-01,5.103900000000000103e-01,3.430699999999999861e-01,5.447999999999999510e-01,3.481400000000000050e-01,4.097299999999999831e-01,4.143999999999999906e-01,3.049399999999999888e-01,4.192500000000000115e-01,3.355600000000000249e-01,3.301000000000000045e-01,3.091800000000000104e-01,3.214099999999999735e-01,3.579999999999999849e-01,4.617299999999999738e-01,3.505400000000000182e-01,1.094099999999999934e-01,2.026499999999999968e-01,1.322500000000000064e-01,2.210600000000000065e-01,2.542300000000000115e-01,2.172499999999999987e-01,1.394499999999999906e-01,2.089600000000000068e-01,2.470900000000000041e-01,4.146000000000000241e-01,1.566099999999999992e-01,1.852600000000000080e-01,1.673800000000000010e-01,1.534000000000000086e-01,1.865499999999999936e-01,1.205299999999999983e-01,1.369599999999999984e-01,1.491500000000000048e-01,2.863200000000000189e-01,1.671999999999999875e-01,3.205899999999999861e-01,8.847199999999999509e-01,5.608699999999999797e-01,3.929699999999999860e-01,8.586099999999999843e-01,8.530799999999999494e-01,7.565499999999999448e-01,9.530100000000000238e-01,4.660599999999999743e-01,4.087700000000000222e-01,4.064300000000000135e-01,3.492899999999999894e-01,4.921900000000000164e-01,3.728099999999999747e-01,4.446899999999999742e-01,3.910600000000000187e-01,4.999199999999999755e-01,3.595999999999999752e-01,3.436100000000000265e-01,5.374799999999999578e-01,4.549300000000000010e-01,3.516400000000000081e-01,4.318799999999999861e-01,4.247500000000000164e-01,3.911700000000000177e-01,3.591500000000000248e-01,4.506800000000000250e-01,4.203399999999999914e-01,1.076399999999999996e-01,1.977599999999999913e-01,1.491999999999999993e-01,1.008099999999999968e-01,1.270799999999999985e-01,2.441300000000000137e-01,2.773200000000000109e-01,1.423500000000000043e-01,1.277099999999999902e-01,2.380200000000000093e-01,3.046200000000000019e-01,1.169599999999999945e-01,1.094699999999999979e-01,2.500399999999999845e-01,3.079500000000000015e-01,1.711100000000000121e-01,1.845299999999999996e-01,1.307699999999999974e-01,9.285499999999999310e-02,1.536099999999999965e-01,2.853999999999999870e-01,1.181299999999999989e-01,1.434200000000000058e-02,6.577399999999999913e-02,8.153199999999999337e-02,1.458699999999999997e-01,3.475099999999999717e-02,1.041900000000000048e-01,1.401799999999999990e-01,1.775499999999999995e-02,6.086400000000000143e-02,7.005899999999999628e-02,1.482900000000000051e-01,4.439200000000000090e-02,1.061499999999999944e-01,1.345500000000000029e-01
1.354299999999999948e-01,4.998000000000000220e-01,2.325099999999999945e-01,0.000000000000000000e+00,5.550100000000000033e-01,2.893299999999999761e-01,3.314799999999999969e-01,4.483699999999999908e-01,2.565600000000000103e-01,2.797000000000000042e-01,2.369499999999999940e-01,2.127999999999999892e-01,1.982599999999999918e-01,2.058699999999999974e-01,2.352200000000000124e-01,4.031000000000000139e-01,1.493500000000000105e-01,3.117400000000000171e-01,1.587800000000000045e-01,1.918999999999999873e-01,1.716300000000000048e-01,2.186599999999999933e-01,1.768299999999999872e-01,2.181700000000000028e-01,2.187800000000000022e-01,1.916799999999999893e-01,2.592900000000000205e-01,2.602599999999999913e-01,2.392299999999999982e-01,1.962899999999999923e-01,1.305699999999999916e-01,1.509399999999999908e-01,1.843700000000000061e-01,2.306999999999999884e-01,2.481200000000000072e-01,2.462900000000000089e-01,2.214700000000000002e-01,1.723899999999999877e-01,2.153200000000000114e-01,2.529600000000000182e-01,2.243999999999999884e-01,1.703099999999999892e-01,2.275500000000000023e-01,1.838200000000000112e-01,2.625600000000000156e-01,1.912899999999999878e-01,2.146000000000000130e-01,1.632500000000000062e-01,1.706600000000000061e-01,2.279200000000000115e-01,1.608400000000000107e-01,3.075100000000000056e-01,4.368799999999999906e-01,1.171000000000000041e+00,3.544499999999999873e-01,2.352599999999999969e-01,4.614099999999999868e-01,2.932699999999999751e-01,2.762800000000000256e-01,2.137300000000000033e-01,2.007799999999999863e-01,1.687700000000000033e-01,2.330399999999999971e-01,1.787499999999999922e-01,1.917699999999999960e-01,2.124399999999999900e-01,2.522099999999999898e-01,1.636400000000000077e-01,2.705299999999999927e-01,3.347899999999999765e-01,1.860600000000000032e-01,2.576200000000000156e-01,1.843299999999999939e-01,2.512900000000000134e-01,2.106099999999999917e-01,2.392199999999999882e-01,2.416600000000000137e-01,2.304100000000000037e-01,1.114799999999999958e-01,1.454000000000000015e-01,2.295699999999999963e-01,2.109699999999999909e-01,2.445199999999999874e-01,2.672499999999999876e-01,2.518000000000000238e-01,2.358999999999999986e-01,2.117199999999999915e-01,2.488100000000000034e-01,2.818999999999999839e-01,1.943999999999999895e-01,2.047700000000000076e-01,1.508599999999999941e-01,2.269299999999999928e-01,2.070599999999999941e-01,2.356300000000000061e-01,1.798299999999999899e-01,1.893100000000000060e-01,1.787999999999999867e-01,1.551800000000000124e-01,2.028800000000000048e-01,2.933200000000000043e-02,2.735999999999999890e-02,1.529500000000000026e-01,1.048199999999999965e-01,3.902400000000000313e-02,1.391999999999999904e-01,1.830499999999999905e-01,3.193300000000000305e-02,1.945099999999999954e-02,1.528299999999999936e-01,9.972000000000000308e-02,4.848000000000000226e-02,1.480700000000000072e-01,1.840199999999999891e-01
2.571800000000000197e-01,7.975900000000000212e-01,6.354800000000000448e-01,5.550100000000000033e-01,0.000000000000000000e+00,7.612400000000000277e-01,4.615000000000000213e-01,7.191199999999999815e-01,6.695999999999999730e-01,4.179800000000000182e-01,3.730800000000000227e-01,3.413200000000000123e-01,3.279099999999999793e-01,3.440099999999999825e-01,3.668399999999999994e-01,4.560699999999999754e-01,2.821699999999999764e-01,4.607999999999999874e-01,2.754199999999999982e-01,3.881999999999999895e-01,3.258199999999999985e-01,3.342100000000000071e-01,3.675899999999999723e-01,3.044600000000000084e-01,2.975800000000000112e-01,2.748599999999999932e-01,3.294500000000000206e-01,4.002999999999999892e-01,4.053899999999999726e-01,2.979399999999999826e-01,1.676199999999999912e-01,1.985599999999999865e-01,2.232599999999999862e-01,3.389400000000000190e-01,3.641599999999999837e-01,3.248699999999999921e-01,2.432400000000000118e-01,2.119300000000000073e-01,2.706999999999999962e-01,3.473600000000000021e-01,2.895499999999999741e-01,2.316499999999999948e-01,2.617800000000000127e-01,2.470199999999999896e-01,3.067500000000000226e-01,2.309599999999999986e-01,2.601200000000000179e-01,2.607099999999999973e-01,3.333900000000000197e-01,2.958500000000000019e-01,2.693499999999999783e-01,6.374499999999999611e-01,4.474600000000000244e-01,7.369799999999999685e-01,9.938700000000000312e-01,6.169799999999999729e-01,5.983800000000000230e-01,6.864900000000000446e-01,4.188500000000000001e-01,3.545200000000000018e-01,3.097300000000000053e-01,2.937100000000000266e-01,3.565099999999999936e-01,2.909499999999999864e-01,3.337100000000000066e-01,3.265899999999999914e-01,4.264000000000000012e-01,2.714300000000000046e-01,3.536299999999999999e-01,4.575799999999999867e-01,3.672699999999999854e-01,3.428999999999999826e-01,3.508499999999999952e-01,3.502100000000000213e-01,3.126800000000000135e-01,3.231999999999999873e-01,3.846800000000000219e-01,3.486799999999999899e-01,1.398399999999999921e-01,1.897500000000000020e-01,2.566300000000000248e-01,2.707100000000000062e-01,2.541700000000000070e-01,3.345500000000000140e-01,2.954200000000000159e-01,2.913899999999999824e-01,2.257099999999999940e-01,3.409599999999999853e-01,3.979800000000000004e-01,2.281600000000000017e-01,2.382799999999999918e-01,2.026600000000000068e-01,2.929300000000000237e-01,2.670000000000000151e-01,2.575000000000000067e-01,2.285999999999999976e-01,2.030099999999999960e-01,2.640799999999999814e-01,3.172200000000000020e-01,2.413200000000000067e-01,2.821699999999999903e-02,3.707099999999999979e-02,1.717100000000000015e-01,1.457100000000000062e-01,4.908599999999999769e-02,1.505900000000000016e-01,2.277099999999999957e-01,3.348299999999999887e-02,2.794100000000000056e-02,1.607599999999999862e-01,1.457199999999999884e-01,6.049299999999999816e-02,1.544099999999999917e-01,2.215000000000000024e-01
3.076300000000000145e-01,6.594799999999999551e-01,8.441699999999999759e-01,2.893299999999999761e-01,7.612400000000000277e-01,0.000000000000000000e+00,5.308899999999999730e-01,7.192199999999999704e-01,9.592600000000000016e-01,4.812799999999999856e-01,4.476299999999999724e-01,4.443199999999999927e-01,3.983700000000000019e-01,4.321300000000000141e-01,4.441399999999999793e-01,4.365899999999999781e-01,3.239900000000000002e-01,4.700599999999999778e-01,3.188900000000000068e-01,4.494799999999999907e-01,4.153899999999999815e-01,3.103600000000000247e-01,4.176699999999999857e-01,3.458300000000000263e-01,3.423700000000000077e-01,3.316700000000000204e-01,3.546699999999999853e-01,4.379799999999999804e-01,5.001600000000000490e-01,3.680700000000000083e-01,1.345000000000000084e-01,2.020899999999999919e-01,1.636700000000000099e-01,2.644699999999999829e-01,2.992099999999999760e-01,3.079399999999999915e-01,2.067799999999999916e-01,2.200799999999999979e-01,2.575799999999999756e-01,3.946000000000000063e-01,2.355899999999999939e-01,2.313099999999999878e-01,1.913600000000000023e-01,2.395400000000000029e-01,2.497300000000000075e-01,1.743000000000000105e-01,1.910600000000000076e-01,2.256700000000000095e-01,4.150599999999999845e-01,2.678300000000000125e-01,3.096900000000000208e-01,7.006099999999999550e-01,4.587700000000000111e-01,4.498900000000000121e-01,1.022999999999999909e+00,9.297699999999999854e-01,5.972699999999999676e-01,8.586700000000000443e-01,4.910800000000000165e-01,4.361999999999999766e-01,4.133299999999999752e-01,3.559999999999999831e-01,4.922699999999999854e-01,3.565599999999999881e-01,4.225099999999999967e-01,3.970199999999999840e-01,4.853500000000000036e-01,3.229500000000000148e-01,3.259500000000000175e-01,4.615000000000000213e-01,4.567800000000000193e-01,3.436500000000000110e-01,4.100199999999999956e-01,4.181000000000000272e-01,3.864000000000000212e-01,3.819799999999999862e-01,4.793399999999999883e-01,4.437400000000000233e-01,1.223599999999999965e-01,1.976300000000000001e-01,1.923199999999999910e-01,1.862199999999999966e-01,1.764799999999999980e-01,2.711600000000000121e-01,3.075300000000000256e-01,2.117700000000000138e-01,1.900900000000000090e-01,3.225299999999999834e-01,3.929699999999999860e-01,1.889299999999999868e-01,1.633199999999999930e-01,2.446299999999999863e-01,3.113199999999999856e-01,2.327400000000000024e-01,2.139600000000000113e-01,2.177000000000000046e-01,1.431499999999999995e-01,2.317200000000000093e-01,3.694899999999999851e-01,2.135799999999999921e-01,2.400700000000000056e-02,5.171100000000000002e-02,1.285600000000000076e-01,1.682299999999999907e-01,4.500200000000000033e-02,1.312300000000000133e-01,1.993499999999999994e-01,2.795500000000000068e-02,4.443400000000000127e-02,1.149899999999999950e-01,1.651400000000000090e-01,5.734000000000000208e-02,1.333100000000000118e-01,1.915699999999999903e-01
2.498700000000000088e-01,7.334000000000000519e-01,6.503700000000000037e-01,3.314799999999999969e-01,4.615000000000000213e-01,5.308899999999999730e-01,0.000000000000000000e+00,8.774199999999999777e-01,7.367700000000000360e-01,5.235199999999999854e-01,4.308000000000000163e-01,5.113499999999999712e-01,4.479899999999999993e-01,5.262900000000000356e-01,4.976099999999999968e-01,7.534199999999999786e-01,4.818299999999999805e-01,6.490500000000000158e-01,4.748800000000000243e-01,4.489400000000000057e-01,5.256499999999999506e-01,3.667699999999999849e-01,4.973299999999999943e-01,4.420999999999999930e-01,3.737699999999999911e-01,3.373999999999999777e-01,3.421000000000000152e-01,3.488800000000000234e-01,4.870700000000000029e-01,3.860899999999999888e-01,1.171699999999999964e-01,2.442400000000000126e-01,1.599399999999999988e-01,2.286900000000000044e-01,2.662200000000000122e-01,1.802300000000000013e-01,1.264200000000000046e-01,2.566200000000000148e-01,2.820799999999999974e-01,6.200499999999999901e-01,1.816899999999999904e-01,1.785200000000000120e-01,1.748999999999999999e-01,1.567099999999999882e-01,1.873100000000000043e-01,1.307500000000000051e-01,1.344499999999999862e-01,1.432199999999999862e-01,2.309900000000000009e-01,1.837100000000000122e-01,3.221100000000000074e-01,7.177099999999999591e-01,8.903499999999999748e-01,4.438799999999999968e-01,5.291000000000000147e-01,5.834000000000000297e-01,7.856999999999999540e-01,7.470400000000000373e-01,4.951599999999999890e-01,4.306499999999999773e-01,4.511999999999999900e-01,3.926000000000000045e-01,5.092600000000000460e-01,4.346700000000000008e-01,5.366499999999999604e-01,4.466899999999999760e-01,7.417399999999999549e-01,4.856300000000000061e-01,4.341700000000000004e-01,6.281799999999999606e-01,5.412400000000000544e-01,4.438699999999999868e-01,5.065199999999999703e-01,5.773200000000000554e-01,5.087599999999999900e-01,3.973599999999999910e-01,4.690300000000000025e-01,4.549699999999999855e-01,1.260999999999999899e-01,2.531399999999999761e-01,1.466300000000000103e-01,7.257399999999999962e-02,1.233899999999999997e-01,2.694400000000000128e-01,2.838100000000000067e-01,1.345600000000000129e-01,1.139300000000000035e-01,2.060899999999999954e-01,2.923200000000000243e-01,1.264899999999999913e-01,1.120799999999999991e-01,3.075100000000000056e-01,3.669200000000000239e-01,1.714700000000000113e-01,2.063200000000000034e-01,1.355999999999999983e-01,1.121299999999999936e-01,1.471399999999999930e-01,2.329499999999999904e-01,1.339599999999999957e-01,2.109600000000000017e-02,9.253000000000000114e-02,9.069800000000000084e-02,1.610399999999999887e-01,3.259399999999999797e-02,1.207199999999999940e-01,1.405000000000000138e-01,2.166900000000000076e-02,8.801200000000000689e-02,7.835799999999999710e-02,1.661100000000000076e-01,4.319800000000000029e-02,1.220799999999999941e-01,1.364100000000000035e-01
2.400299999999999934e-01,1.063099999999999934e+00,9.066800000000000415e-01,4.483699999999999908e-01,7.191199999999999815e-01,7.192199999999999704e-01,8.774199999999999777e-01,0.000000000000000000e+00,1.056899999999999951e+00,4.555000000000000160e-01,3.917900000000000271e-01,4.134599999999999942e-01,3.785899999999999821e-01,4.678399999999999781e-01,4.410999999999999921e-01,7.054500000000000215e-01,3.577199999999999824e-01,7.986999999999999655e-01,3.880899999999999905e-01,4.048300000000000232e-01,4.460399999999999920e-01,3.229299999999999948e-01,4.389100000000000223e-01,3.429300000000000126e-01,3.405000000000000249e-01,3.152200000000000002e-01,3.415400000000000102e-01,3.478999999999999870e-01,4.700599999999999778e-01,3.537600000000000189e-01,1.123200000000000032e-01,2.037400000000000044e-01,1.200500000000000039e-01,2.173799999999999899e-01,2.366999999999999937e-01,1.992500000000000104e-01,1.411499999999999977e-01,1.848599999999999965e-01,2.236899999999999999e-01,4.223700000000000232e-01,9.644199999999999995e-02,1.744300000000000017e-01,1.540900000000000047e-01,1.264399999999999968e-01,1.738999999999999990e-01,8.683100000000000540e-02,1.017099999999999949e-01,7.762099999999999556e-02,2.012899999999999967e-01,1.254699999999999982e-01,3.132599999999999829e-01,1.031700000000000061e+00,8.392800000000000260e-01,6.131699999999999928e-01,8.287999999999999812e-01,7.627300000000000191e-01,1.415899999999999936e+00,1.194900000000000073e+00,4.590899999999999981e-01,3.841300000000000270e-01,3.960899999999999976e-01,3.281700000000000172e-01,5.301700000000000301e-01,3.876000000000000001e-01,4.821799999999999975e-01,3.950899999999999967e-01,5.382299999999999862e-01,4.030599999999999739e-01,4.687200000000000255e-01,8.235599999999999588e-01,4.894700000000000162e-01,4.258100000000000218e-01,4.852199999999999847e-01,4.346099999999999963e-01,4.293199999999999794e-01,3.935799999999999854e-01,4.751500000000000168e-01,4.447800000000000087e-01,1.187099999999999961e-01,1.955600000000000116e-01,1.622000000000000108e-01,5.865700000000000081e-02,1.312899999999999900e-01,2.849300000000000166e-01,3.108400000000000052e-01,1.184000000000000052e-01,1.326400000000000079e-01,2.341100000000000125e-01,2.925599999999999867e-01,7.153299999999999936e-02,8.856799999999999395e-02,2.324900000000000022e-01,2.931199999999999917e-01,1.638199999999999934e-01,1.935999999999999943e-01,1.020599999999999979e-01,7.210099999999999842e-02,9.723500000000000199e-02,2.070899999999999963e-01,8.139100000000000501e-02,1.783300000000000163e-02,6.844600000000000684e-02,8.370700000000000363e-02,1.330699999999999938e-01,3.319099999999999828e-02,1.094299999999999995e-01,1.394499999999999906e-01,2.062999999999999903e-02,6.232599999999999946e-02,7.537099999999999356e-02,1.393000000000000071e-01,4.755199999999999705e-02,1.182399999999999979e-01,1.416999999999999926e-01
2.393200000000000049e-01,7.984999999999999876e-01,9.913100000000000245e-01,2.565600000000000103e-01,6.695999999999999730e-01,9.592600000000000016e-01,7.367700000000000360e-01,1.056899999999999951e+00,0.000000000000000000e+00,5.041700000000000070e-01,4.531800000000000272e-01,4.992199999999999971e-01,4.388000000000000234e-01,5.163999999999999702e-01,5.068000000000000282e-01,4.936200000000000032e-01,3.547000000000000153e-01,5.526100000000000456e-01,3.615200000000000080e-01,4.586999999999999966e-01,4.936499999999999777e-01,3.009100000000000108e-01,4.430299999999999794e-01,3.900299999999999878e-01,3.646199999999999997e-01,3.591300000000000048e-01,3.860500000000000043e-01,4.113299999999999734e-01,5.386400000000000077e-01,4.099400000000000266e-01,1.072099999999999997e-01,1.855400000000000105e-01,1.090600000000000042e-01,2.212899999999999867e-01,2.478899999999999992e-01,2.888700000000000156e-01,1.754999999999999893e-01,1.794999999999999929e-01,2.356199999999999961e-01,4.471200000000000174e-01,1.233599999999999974e-01,1.881400000000000017e-01,1.323300000000000032e-01,1.436199999999999977e-01,1.944099999999999995e-01,8.379499999999999449e-02,1.076899999999999941e-01,1.175900000000000001e-01,2.783499999999999863e-01,1.685200000000000031e-01,2.832000000000000073e-01,8.743400000000000061e-01,5.943599999999999994e-01,4.315800000000000192e-01,9.905899999999999705e-01,9.917899999999999494e-01,8.205500000000000016e-01,1.368600000000000039e+00,5.189700000000000424e-01,4.532399999999999762e-01,4.779300000000000215e-01,3.901100000000000123e-01,5.985800000000000010e-01,4.251800000000000024e-01,5.214100000000000401e-01,4.540199999999999791e-01,5.169099999999999806e-01,3.740200000000000191e-01,3.550200000000000022e-01,5.621500000000000385e-01,5.396499999999999631e-01,3.676400000000000223e-01,4.637499999999999956e-01,4.633300000000000196e-01,4.614400000000000168e-01,4.275700000000000056e-01,5.323999999999999844e-01,4.996800000000000130e-01,1.040699999999999958e-01,1.813400000000000012e-01,1.690300000000000136e-01,8.142399999999999638e-02,1.256700000000000039e-01,2.549000000000000155e-01,3.400900000000000034e-01,1.202000000000000013e-01,1.602500000000000036e-01,2.658900000000000152e-01,3.567699999999999760e-01,8.816799999999999637e-02,6.949900000000000522e-02,2.489699999999999969e-01,3.230199999999999738e-01,1.589399999999999979e-01,1.732899999999999996e-01,1.151900000000000007e-01,5.689400000000000013e-02,1.226499999999999951e-01,2.692800000000000193e-01,1.158000000000000002e-01,1.707699999999999843e-02,6.252800000000000025e-02,8.551000000000000267e-02,1.390699999999999992e-01,3.737200000000000244e-02,1.096700000000000036e-01,1.517499999999999960e-01,2.047600000000000114e-02,6.066699999999999871e-02,7.280499999999999472e-02,1.457900000000000029e-01,5.213799999999999685e-02,1.174400000000000027e-01,1.492600000000000038e-01
2.496400000000000008e-01,4.769200000000000106e-01,4.634699999999999931e-01,2.797000000000000042e-01,4.179800000000000182e-01,4.812799999999999856e-01,5.235199999999999854e-01,4.555000000000000160e-01,5.041700000000000070e-01,0.000000000000000000e+00,6.406600000000000072e-01,6.640099999999999891e-01,5.795500000000000096e-01,5.728199999999999958e-01,6.053899999999999837e-01,4.428000000000000269e-01,4.156500000000000195e-01,3.819100000000000272e-01,3.978499999999999814e-01,3.457799999999999763e-01,4.597399999999999820e-01,3.764399999999999968e-01,4.241099999999999870e-01,4.317500000000000226e-01,5.067000000000000393e-01,3.980799999999999894e-01,3.291999999999999926e-01,4.406300000000000217e-01,4.651600000000000179e-01,4.176699999999999857e-01,1.598900000000000043e-01,2.524799999999999822e-01,2.161200000000000065e-01,2.670199999999999796e-01,3.392899999999999805e-01,2.153599999999999959e-01,2.044100000000000084e-01,3.258499999999999730e-01,3.588700000000000223e-01,5.633099999999999774e-01,2.463100000000000012e-01,2.531200000000000117e-01,2.519399999999999973e-01,2.544299999999999895e-01,2.678900000000000170e-01,2.105899999999999994e-01,2.171200000000000074e-01,2.415400000000000047e-01,2.874999999999999778e-01,2.550700000000000189e-01,2.771700000000000275e-01,4.707000000000000073e-01,4.668700000000000072e-01,3.611699999999999910e-01,4.478300000000000058e-01,4.924799999999999733e-01,3.974500000000000255e-01,4.745099999999999874e-01,9.260899999999999688e-01,5.810499999999999554e-01,5.686700000000000088e-01,5.064499999999999558e-01,5.434299999999999686e-01,4.813000000000000056e-01,4.950999999999999845e-01,5.451099999999999834e-01,4.431399999999999784e-01,4.067700000000000204e-01,3.223900000000000099e-01,3.676099999999999923e-01,4.137000000000000122e-01,4.009900000000000131e-01,4.044499999999999762e-01,5.092700000000000005e-01,4.632200000000000206e-01,4.607299999999999729e-01,4.554199999999999915e-01,4.720199999999999951e-01,1.409199999999999897e-01,2.397600000000000009e-01,2.158299999999999941e-01,2.025599999999999901e-01,2.202900000000000136e-01,3.060899999999999732e-01,2.827700000000000213e-01,2.330099999999999949e-01,1.921200000000000130e-01,3.285899999999999932e-01,3.144500000000000073e-01,1.982599999999999918e-01,2.121099999999999930e-01,3.645599999999999952e-01,4.772700000000000276e-01,2.704500000000000237e-01,2.563900000000000068e-01,2.381199999999999983e-01,1.815400000000000069e-01,2.407600000000000018e-01,2.718700000000000006e-01,2.108299999999999896e-01,3.425999999999999879e-02,9.615200000000000136e-02,1.368600000000000094e-01,1.954599999999999949e-01,4.614599999999999952e-02,1.734199999999999908e-01,1.872099999999999875e-01,3.486100000000000310e-02,8.744599999999999596e-02,1.255699999999999872e-01,1.971400000000000097e-01,5.578999999999999931e-02,1.722499999999999865e-01,1.822199999999999931e-01
