label_7network,Lamp5,Pax6,Vip,Sncg,Lamp5 Lhx6,L5 ET,L5/6 NP,L6 CT,L6b,Astro,VLMC,Endo,Micro/PVM,Oligo,OPC,L2/3 IT,L6 IT Car3,L4 IT,L6 IT,L5 IT,Chandelier,Pvalb,Sst,Sst Chodl
7Networks_LH_SomMot_35,0.0262608768024916,0.0364001740572786,0.0954415135000233,0.0,0.0,0.1601657748485184,0.0011579009944914,0.0386735517812632,0.0,0.0,0.0048618982227046,0.0199382145256262,0.0133555788184864,0.0,0.1352725798581831,0.0124639615247552,0.0256554028563453,0.1852290333195777,0.1615047023068777,0.0,0.0162403717069817,0.0567490466730282,0.0064994511000638,0.0041299671033024
7Networks_LH_SomMot_36,0.0045620129532676,0.0090215828438065,0.0141834546308678,0.0,0.0164077739905717,0.1165983494001047,0.0196316810222254,0.124640045758269,0.0,0.1472775734892618,0.0,0.0022483851917949,0.000584806285256745,0.0,0.0773603476813763,0.0284967996424516,0.0,0.2257526864896217,0.0623277663574047,0.1084774197754872,0.0,0.0361375251104572,0.0011428313483593,0.0051489580294153
7Networks_LH_SomMot_37,0.011645727266597,0.0148915245113888,0.1884889891435944,0.0073320605143943,0.0272481544986522,0.1984807161340801,0.0,0.0,0.0,0.0013978596768596,0.0012137010962639,0.0202200560450009,0.0091297443564246,0.0269368862894812,0.0147874507091286,0.1332666768582041,0.0,0.0220733819791513,0.1772120125514346,0.0645604601311294,0.0166280191840968,0.0644865790541177,0.0,0.0
7Networks_LH_DorsAttn_Post_1,0.0160380250553262,0.0209336622939807,0.0458382268731858,0.0488397511499396,0.0350360621045371,0.0,0.0448899734744602,0.002391577793817,0.0372105760309398,0.0390542259586264,0.0065324236428598,0.0066271726327725,0.0154886032224189,0.0223248158350748,0.0360756632611989,0.2624111848048447,0.0036756214893154,0.0285348307560728,0.0982793815960174,0.1200280184291906,0.0551309244742853,0.0026052294768332,0.0491508298490187,0.0029032197952828
7Networks_LH_DorsAttn_Post_2,0.0196429426913597,0.0224648430044976,0.0517232820290142,0.0329143517177896,0.0232578823425844,0.020267396872021,0.0327743679500563,0.030425131128077,0.0425518215205145,0.0265858317855477,0.0093532651944933,0.0098410682998369,0.0122427159589223,0.0158200321754491,0.0638392918792237,0.2324450896072587,0.0203812395308541,0.0323616707462358,0.1274244864382894,0.0944237833646187,0.0435199633179807,0.0107590323173641,0.0215760906023819,0.003404419525628
7Networks_LH_DorsAttn_Post_3,0.0301318461541132,0.0317712725575457,0.0387584240612015,0.0376550795238446,0.0189295772078326,0.0236988345298206,0.0470571735487112,0.0073862393830778,0.0333291135916456,0.0347130910404894,0.0057401211213298,0.0070329314240853,0.0051048132460877,0.0162011480195729,0.053993099290744,0.2721364598083115,0.0073276407538304,0.0387969080222064,0.0783997953133266,0.1605881388043425,0.0154801335941396,0.0116997043118128,0.0197334780482896,0.0043349766436375
7Networks_LH_DorsAttn_Post_4,0.0290536622364638,0.0193484657997294,0.0404945746281544,0.0031665543308237,0.0172609521141971,0.0194743956044534,0.0499073303691325,0.0313796663236359,0.0265266094953481,0.00060883734396431,0.0063065621490217,0.0145120372029752,0.0212179926746964,0.008914003263504,0.0748285366794178,0.113859790919846,0.0194808073228133,0.2322995469397012,0.0697151455021529,0.0906646455121522,0.0256771216222375,0.0688977994155239,0.0119431863189667,0.0044617762310876
7Networks_LH_DorsAttn_Post_5,0.0051991068524012,0.0292954419012365,0.0852811809637652,0.0,0.0,0.0831687953802444,0.0241053345168708,0.0737762557293839,0.0,0.0248596174374201,0.0170854057592381,0.0088150505948091,0.0043437767078021,0.0,0.089095289815547,0.1072549146464811,0.0,0.2178556057412538,0.1773915423257008,0.0261225450750775,0.0,0.0223314625538003,0.0,0.0040186739989675
7Networks_LH_DorsAttn_Post_6,0.0142026344348999,0.0504260330647119,0.1560139309132315,0.0,0.0020296034693905,0.139999232371833,0.0067698949005927,1.736942422515e-05,0.0186619025727133,0.0548032989995414,0.0092356142819643,0.0029475189305879,0.04137968784692,0.0074074414506712,0.0930437221696825,0.0,0.0012433887888952,0.1308165452413031,0.1482338825465464,0.0662467461939982,0.0046308303841911,0.0408287349985911,0.0015110181700963,0.0095509688454125
7Networks_LH_DorsAttn_Post_7,0.019796449661721,0.0170784030977475,0.1592493433809404,0.0035002272589275,0.0200896009451229,0.0723220708330305,0.0017056795550944,0.0564308755053716,0.0,0.0388508771771405,0.0075194695118924,0.008469790714401,0.0232458915841144,0.0074086747848215,0.0431862693442405,0.1152647392774348,0.0078341568951762,0.195219538403822,0.0565671191863451,0.049266009442995,0.0116981766358108,0.0775981800273789,0.0076984567764701,0.0
7Networks_LH_DorsAttn_Post_8,0.066469525589693,0.0,0.1834499532408719,0.0085558560624695,0.0,0.0,0.0,0.0437091109801278,0.0,0.0697520921051554,0.0145931694812507,0.0,0.0,0.0,0.0670733394901432,0.1954905140329201,0.0,0.1481523742727723,0.1238886964159995,0.0,0.0,0.0740509410562659,0.0,0.0048144272723302
7Networks_LH_DorsAttn_Post_9,0.0,0.0728839771667266,0.0384034682432043,0.0,0.0,0.1510801075024248,0.0,0.0,0.0,0.0456071186203499,0.019208427353308,0.0084750620344999,0.0,0.0,0.1807463940384028,0.2293113393542426,0.0,0.0,0.1769631075342329,0.0,0.0,0.0555599012827432,0.0,0.0217610968698645
7Networks_LH_DorsAttn_Post_10,0.031410468336599114,0.01459051385176084,0.05586091946630573,0.013308480016045473,0.012377850409384144,0.07603537201570988,0.033675760720951964,0.019439295467278295,0.014453976706168686,0.04240036717000883,0.006162135348542137,0.010647639573995858,0.013104919804582164,0.003764763292804729,0.03886479276351044,0.22757324295698866,0.0011513110693403324,0.1504310870433977,0.055175501433702596,0.10041642521085581,0.020735294937121285,0.04654545625278198,0.01139934700080335,0.0004750791513589833
7Networks_LH_DorsAttn_Post_11,0.0168211970859726,0.0085422367402732,0.1722959229215064,0.0159921767272844,0.0140673436549971,0.0840721232877508,0.0170224392863674,0.0086356999323962,0.0082876912463578,0.0859933928044371,0.0056583347594346,0.0148670283487996,0.0216871941321014,0.0188727031665557,0.0107931895534293,0.1296841820707626,0.0046727879628651,0.1529189937514946,0.1079793557491292,0.0346914415092823,0.0148483018160019,0.0290225254981197,0.0225737379946799,0.0
7Networks_LH_DorsAttn_Post_12,0.035985254322723,0.0,0.0362448959082358,0.0159810955326875,0.0425763941452628,0.0845831259672384,0.0414358503074956,0.0202596182838018,0.0129736845795274,0.0259066636621991,0.0030392892018578,0.0173082438356839,0.0109854531245965,0.0027609575908664,0.0005312201409476375,0.2458011763722037,0.0,0.1302838381694659,0.0708898008358761,0.1004857449074193,0.0279726204643837,0.0514672573202278,0.0225278153272991,0.0
7Networks_LH_DorsAttn_Post_13,0.0269764193071067,0.0190763025462928,0.01941753199225,0.0061075130068086,0.0201203427898086,0.0409449853494281,0.0650135823587099,0.0093054868918336,0.049630053622378,0.1116830387906275,0.0108938664326536,0.0,0.006827135265448,0.0086288301965946,0.0684503138007435,0.195377085617508,0.0,0.0773082245687837,0.0154515053027066,0.1782653432740411,0.0056788922343063,0.0599339363762325,0.0046208212470132,0.000288789028724175
7Networks_LH_DorsAttn_Post_14,0.0552391762163847,0.0386160924452818,0.0149676396914084,0.0,0.0064211136331728,0.0262395666339589,0.0279402101426977,0.0047721237371288,0.0122080018017812,0.0123171776476774,0.012249472005257,0.0034283507007083,0.0384211959110952,0.0302146443077531,0.0493675783181078,0.3727771078714113,0.0,0.0840925134359641,0.0195000418693841,0.0800831447333903,0.0500726409616799,0.0414091708224207,0.0149205367680407,0.004742500345295
7Networks_LH_DorsAttn_Post_15,0.0748669051440962,0.0035875113054912,0.0126219751994117,0.0497557734801716,0.0084424632704046,0.0,0.0217484295498189,0.0527167798095115,0.027306543963889,0.062462787130207,0.0072441529886573,0.0024020172229017,0.0034319060306617,0.0199217866021822,0.0,0.2982607506000421,0.0,0.0895965253139449,0.1250497470948511,0.0,0.0822789381125689,0.0,0.0567503187210524,0.0015546884601353
7Networks_LH_DorsAttn_Post_16,0.0288493686146955,0.0428215231853403,0.0487164903467894,0.000896203221782,0.0354683524521051,0.0139469175336661,0.024061203962778,0.0280774729073796,0.0175618452199825,0.040091178107252,0.0013167444688082,0.0149332224974649,0.0118718399187868,0.007474556771492,0.0843290079699526,0.3526913672451953,0.0,0.1058941243089681,0.0027082355444521,0.0705046328999614,0.042700365903215,0.0161629856074635,0.0089223613124686,0.0
7Networks_LH_DorsAttn_Post_17,0.0400431269025335,0.0352888498619056,0.0091273602157828,0.0040280007819905,0.0194009807836279,0.0637915559095795,0.0166877159156453,0.0792966821175267,0.004732045814579,0.0127621560442036,0.0058665167478894,0.0,0.0480017544862952,0.0048372050807356,0.0854837184098347,0.2174664059620597,0.0092951846206302,0.1043131670808707,0.0917349293703949,0.0829317280686285,0.0129398907475997,0.0386103883017812,0.0079341093359968,0.0054265274399077
7Networks_LH_DorsAttn_FEF_1,0.0528552106432595,0.0334633238027214,0.2535539928003852,0.0078705663722952,0.0040728291626933,0.0980104224722333,0.0135832713642128,0.0273564401004358,0.012058689140619,0.0067078055827638,0.0057143103517799,0.0204321766553574,0.0059091245876253,0.0,0.0314521713127475,0.0441321535777606,0.0065113856866747,0.0100788485024874,0.231766694144818,0.0761331068659934,0.0114622145381186,0.0244999643971664,0.0181164807039623,0.0042588172338881
7Networks_LH_DorsAttn_FEF_2,0.0122643425541069,0.0454849652148891,0.1257228519076961,0.0091832243012157,0.0125372685267789,0.2228229373309677,0.0112074275737557,0.0689147911899564,0.0030058317759092,0.0377245012827633,0.004494661234985,0.0120903414669557,0.0237996070287163,0.006125361125651,0.0998366269356592,0.0245980124547648,0.0051860979649848,0.0144433531629137,0.1207518123487592,0.0761438830594544,0.0155893645913505,0.0344209860166445,0.0023243885425358,0.0113273624085851
7Networks_LH_DorsAttn_FEF_3,0.066517657164114,0.0,0.0555919402699555,0.0484440341387244,0.0049957285689563,0.1906381255899013,0.0393384303631187,0.00515717100642,0.0,0.0,0.0,0.0172429168069365,0.0,0.0,0.0,0.0,0.070838986723982,0.1079320258963009,0.0,0.3098141054385193,0.0,0.0834888780330705,0.0,0.0
7Networks_LH_DorsAttn_FEF_4,0.014920788236911,0.0498669596922657,0.0711465550859952,0.0119901448724148,0.0106146063918704,0.1020630001676828,0.0457153354936385,0.0037676545192518,0.0659577267654456,0.0103656660946401,0.0022016459932225,0.0107523430491306,0.0086146192849999,0.0017671649674385,0.0792174511444981,0.0529674219807675,0.0009749669036596316,0.0,0.2450079219888077,0.1379706365546152,0.0411900508030948,0.0120051196647111,0.0124288331215225,0.0084933872234149
7Networks_LH_DorsAttn_PrCv_1,0.0514414171560165,0.0116860606435771,0.0656393023255926,0.0191500641036447,0.0194206415964893,0.1190263032068476,0.0,0.0544462601674492,0.0242688670028766,0.0140940293592361,0.0044556537793607,0.0155735341085595,0.0189610654687489,0.0,0.0227451237152144,0.2233065991265432,0.0212468663119304,0.0906742795097041,0.0973149219931682,0.025881365219746,0.0101032884767128,0.0430371072175038,0.0359361168643755,0.0115911326467018
7Networks_LH_DorsAttn_PrCv_2,0.0126798621271086,0.0163245311610044,0.0871675833192618,0.0225990294635276,0.0256818696503186,0.1250881018281847,0.0323602041824239,0.0991083092741774,0.0202866169436507,0.0141837884715954,0.0089248541289054,0.0191189339014877,0.0258706512013593,0.0,0.0784574081421858,0.0721506246103371,0.0097604856904124,0.0454530253008127,0.0805079900515505,0.0712739277698788,0.00080091164276295,0.0990029645597463,0.0170501330152699,0.0161481935640371
7Networks_LH_SalVentAttn_ParOper_1,0.0330404452927188,0.0163544960252931,0.0138338302267247,0.0279097609788207,0.0121672751702231,0.0185987889334532,0.041630656051673,0.0156374081994617,0.0528537473317883,0.0049740498637528,0.0153615243326626,0.0032702050785066,0.0203827049178386,0.0187843105924058,0.0961499062453406,0.1708240472787097,0.003226449380975,0.1283642367509349,0.0600285757264397,0.1754761205992468,0.0111263774915401,0.0409301927171474,0.0127181765420762,0.0063567142722656
7Networks_LH_SalVentAttn_ParOper_2,0.023391089616445,0.0081091146706882,0.2179209686574076,0.053980366197851,0.0203284333779745,0.009499409162711,0.0451828139261775,0.0,0.0501149736947609,0.0224459158360764,0.0007410559896099166,0.016826059977314,0.0133342156248391,0.0,0.0,0.2674497807609389,0.000979890622908747,0.0114789607317897,0.1103339489906767,0.0902127725877627,0.0214900361230635,0.0116461054783892,0.0041852859179178,0.00034880205469702
7Networks_LH_SalVentAttn_ParOper_3,0.0173946300642662,0.0205576885924156,0.0996727681629114,0.0399548865769535,0.0326706244561245,0.0,0.0400269434408778,0.0186804470934805,0.0340094899537129,0.0788766060003224,0.0125954346787093,0.003025938751069,0.0259899597151231,0.0108210734598846,0.0529511400083914,0.2077153655488555,0.0047695512910151,0.0,0.0,0.215530552838639,0.0,0.0394845294879756,0.0406055564013016,0.00466681347797
7Networks_LH_SalVentAttn_ParOper_4,0.0068874328427827,0.0118540435005923,0.1541754562623416,0.0,0.0,0.0081562422578419,0.0538568751133803,0.030031415399631,0.0762467804678872,0.014284918245265,0.0080545065275255,0.0004253627120725867,0.0471433196568244,0.026109603034231,0.0055661209225375,0.0046723925570876,0.0470200276847806,0.0654415631260629,0.0736336817088395,0.3066793864120097,0.0,0.0294971231561827,0.0257784444639171,0.004485303948206
7Networks_LH_SalVentAttn_TempOcc_1,0.018546894018487,0.031154393859487,0.0204423783005769,0.0270662566760004,0.0138708913752273,0.0547638804386141,0.052426096072521,0.0117058712599755,0.0476087101022712,0.0197074543180892,0.0053296392377029,0.007256522177265,0.010607934857147,0.0240657893812734,0.0971869150014398,0.1056096327677978,0.0205284244894264,0.0850424759067648,0.0921613766433478,0.1707184233397572,0.0157531631047016,0.0354357739320345,0.0160363294783858,0.0169747732617054
7Networks_LH_SalVentAttn_FrOperIns_1,0.0022739404723527354,0.047953687500419125,0.07363269754818005,0.05793248938266048,0.023202199097758176,0.0,0.013079214817886,0.03791093651654265,0.041017677842530985,0.10663988964686238,0.004793568871344606,0.0,0.027504471122123703,0.05292902055735904,0.07480704294468218,0.11845532798427151,0.039941139112731824,0.02345494483561142,0.13401827017206291,0.005179492627847129,0.08319384284285597,0.0,0.04792934757811432,0.012567967599843723
7Networks_LH_SalVentAttn_FrOperIns_2,0.022367577002927477,0.03821555567793106,0.06819248619860621,0.05932881516193688,0.02846852884657749,0.04673404071375026,0.02389859338416512,0.07182073807520309,0.05334595907098155,0.08715607788993057,0.002959039202825132,0.00385445521307903,0.02052692638539374,0.05062366139112506,0.024787176568204963,0.042055218946743536,0.040231809963672385,0.054125343490661046,0.11057773701557319,0.03535844476186095,0.05941176724316403,0.0,0.05131521984792849,0.012807403451239447
7Networks_LH_SalVentAttn_FrOperIns_3,0.021312683070348094,0.045583860850573935,0.06535303173877909,0.03349571491435459,0.026531380665237712,0.0633555394791047,0.030999137011870896,0.04413109604444351,0.06304512391434013,0.03183780593139398,0.0048452638942780065,0.006235195722075471,0.014171174401602815,0.019546754169777966,0.07195807777905877,0.0804136087123225,0.027226887782683645,0.01952856463218608,0.10792157061670508,0.12715289857019316,0.02713172116550299,0.020999325652127306,0.032440233771694506,0.014783349509344044
7Networks_LH_SalVentAttn_FrOperIns_4,0.009024495999388864,0.0412736409414846,0.05287929142428925,0.04168568444755952,0.028989747729377402,0.012477335948901859,0.024548121730580012,0.03514235065271609,0.06298813865299581,0.047110877730812184,0.005120677536055983,0.0017912802036395628,0.02617808135749499,0.033967991300620885,0.06998007668893441,0.05313543548578982,0.04189554725271907,0.07080571897533355,0.1345543800197658,0.0927412983480355,0.05213743998456054,0.0021360388460037877,0.0416284075588635,0.017807941184075946
7Networks_LH_SalVentAttn_FrOperIns_5,0.014688236787253603,0.04878552940321826,0.07761043823076354,0.04207892484011741,0.025802125943972746,0.06016628965250699,0.023511894898489746,0.05212567479597971,0.06383496233871312,0.05731005296286215,0.003943894684016579,0.004072043359453514,0.01650762486596834,0.02977742067841442,0.07413487725305279,0.06303543926972513,0.0322691639285978,0.0008513003291890503,0.11844686370763116,0.09221685103256029,0.03937885000482572,0.006179751780707812,0.03751389280940471,0.015757896442574436
7Networks_LH_SalVentAttn_FrOperIns_6,0.020461097321033177,0.03869178287807322,0.07818283335275386,0.054665338695450344,0.026054927080423857,0.05012549788094988,0.021478763953101884,0.05472840420023336,0.05791638330681815,0.07709674796878146,0.003847700631541709,0.0057413135187589625,0.01411781390133639,0.038980576556298614,0.038073119001318885,0.09268385219052486,0.033460045221765884,0.023283340300984057,0.11965432258798514,0.043515916038092746,0.05354801711018762,0.0,0.04567678329122923,0.01143313344369249
7Networks_LH_SalVentAttn_FrOperIns_7,0.019992263302492146,0.04028276047276548,0.07744421493944985,0.04569430078316032,0.026234723101359374,0.06871921195287632,0.028630893325386108,0.05386693816610067,0.07654940759538698,0.05313102553169936,0.003989225329258161,0.005869525294469357,0.010248073427255117,0.027791620449216254,0.050103885200910976,0.05585937448749784,0.033281977533286516,0.006097803629585619,0.13126715163378863,0.09479038111397065,0.03202396698510676,0.004132336082657374,0.03994435682918988,0.01405458283312929
7Networks_LH_SalVentAttn_FrOperIns_8,0.018888711047932494,0.03912673598386469,0.05911170499693895,0.034509998664133436,0.027282470536795094,0.05891783028215091,0.02939597819116535,0.04293104706093728,0.058622858320248085,0.033582755404278734,0.004939573022092421,0.005768833119694376,0.018545578448598676,0.02355838605400094,0.059480313578756897,0.06679886051638674,0.032622290032762714,0.049041211693128986,0.12430084164240435,0.11209785350058751,0.03694879616169937,0.014967435194094877,0.033332084021637176,0.015227852525708884
7Networks_LH_SalVentAttn_FrOperIns_9,0.02151369797761126,0.03825997190852156,0.08328629388995296,0.025161770800171134,0.024101151152917253,0.11127052822985928,0.028641884008851523,0.05105671529672946,0.06062045537291315,0.021239787246490706,0.004552589330366022,0.008961913298740139,0.01165549138936071,0.01245657637992878,0.0637858737056953,0.04571241649707217,0.027344785807523364,0.02077828283962392,0.13718846814723662,0.11974110958007814,0.02210800960984524,0.022409189177203824,0.023716806706547182,0.014436231646759366
7Networks_LH_SalVentAttn_PFCl_1,0.0348295762552016,0.0681458315368521,0.1106492373977488,0.0410626163852396,0.0096832794814322,0.0103400746918827,0.0033515810467568,0.0074648519715197,0.0627195487799064,0.0894672989106421,0.0080867651982809,0.0051791738028313,0.0143973074497066,0.0003756097495547917,0.0835616346473846,0.2167264580344008,0.0060553103668225,0.0,0.0867753880229657,0.1203684677115456,0.0029281064313063,0.00030597190832638334,0.0022674401271587,0.0152584700925329
7Networks_LH_SalVentAttn_Med_1,0.0264795199601283,0.0505466047825651,0.077112584818232,0.0379095841617531,0.0195711448807638,0.0988564419598725,0.0327664928121712,0.1161447917348062,0.0308200441359721,0.0998438012219665,0.00063356542922336,0.0085131246978239,0.0119762236475922,0.0342335389575483,0.0256904667461417,0.0052313513718087,0.0259583714718511,0.0,0.1918666235002141,0.0228806005390024,0.0339695082499793,0.00041635041573202087,0.0320910795959268,0.0164881849089243
7Networks_LH_SalVentAttn_Med_2,0.0248153944262275,0.0692126262589615,0.0755426911204771,0.0304597640592839,0.0309687450543592,0.1290698441749057,0.02886548668821,0.0666211862489762,0.0506287274771943,0.0433432462222714,0.0040309311912569,0.0103861268379672,0.009073904155881,0.0238652699314365,0.0301935031402669,0.0593648163592476,0.0149336063292412,0.0009836769820490733,0.160860917786214,0.0526214306805739,0.0495909902206408,0.0018579247173904,0.0212119214345633,0.0114972685024037
7Networks_LH_SalVentAttn_Med_3,0.010914320407859,0.0353779376160958,0.0035711988713588,0.0451160407757594,0.0147477195829964,0.0410019775258593,0.0487990219932908,0.0530826026494913,0.0286260750382016,0.0295342203390121,0.0031957878290972,0.0078294460031781,0.0,0.0102787553075337,0.0246030169776637,0.2707291258054692,0.0,0.0,0.1781808760437481,0.1018133335948487,0.0573844671048673,0.0,0.0291179628544221,0.0060961136792464
7Networks_LH_SalVentAttn_Med_4,0.0277731663137138,0.0442633221256361,0.0404673186769831,0.029893416196912,0.002340316846886,0.1401398585804617,0.042593025670487,0.1183794459548374,0.0555499132085443,0.0045809351413424,0.0038198089879419,0.0125106198269203,0.0017956171518468,0.0100258621044574,0.0398156390869971,0.0,0.0328207606789924,0.0,0.2269121025496814,0.0646014462488238,0.023934914500281,0.027737896960471,0.0343121483748428,0.0157324648129392
7Networks_LH_SalVentAttn_Med_5,0.0231667915561067,0.0,0.0356308847664373,0.0113479527604519,0.0104960280746162,0.0838910438598276,0.0524433681053626,0.0503836185139199,0.0234225255064046,0.080334879081326,0.0171708270248823,0.0032066202133447,0.0074088151662383,0.0318483388804322,0.0135665214194899,0.2360067043050687,0.0069275784841107,0.1622271452745048,0.0063827917240214,0.0542622986639072,0.0478767814343725,0.0247149089481335,0.017070015040179,0.0002135611968612
7Networks_LH_SalVentAttn_Med_6,0.034652769115783,0.0468856436993744,0.0,0.0008556982001548599,0.0198986398537731,0.0114460301289049,0.0350087803072394,0.0159263695873219,0.0326080486132983,0.0400490979735442,0.0163165165744878,0.0017302065155238,0.0052090116775378,0.0192967501714315,0.1483513335300691,0.152275185934599,0.0095209899656988,0.1393929538717259,0.0557443178764353,0.1316887804555288,0.0189812591345881,0.041985640424411,0.0206160525715656,0.0015599238170026
7Networks_LH_SalVentAttn_Med_7,0.0,0.0602703742114861,0.3785652744531351,0.0,0.0,0.3772995284202175,0.0,0.0,0.0,0.0169630573449269,0.0,0.0033430817328297,0.03284479266421,0.0,0.1145215804240122,0.0,0.0,0.0099076743533084,0.0,0.0,0.0,0.0,0.0,0.0062846363958737
7Networks_LH_Limbic_OFC_1,0.006925609589465,0.0451423018875236,0.0488322150621454,0.0515778568105651,0.031863751749074,0.0335003040985489,0.007867588567184,0.0375934167132534,0.0657741045769019,0.0833712214404017,0.0048661247844979,0.0029957024195998,0.0081303624868932,0.0303548852123776,0.0863577675667936,0.2145193421338609,0.0037521485434208,0.0111553683980811,0.0046144856379472,0.0790126128250739,0.0394282983543234,0.0208443333354786,0.0720579197864343,0.0094622780201534
7Networks_LH_Limbic_OFC_2,0.0259269762903985,0.0215730568582887,0.0277191483789176,0.0244848016625642,0.0397142716703399,0.031485579451445,0.0498029432744503,0.0051087170407025,0.0763776010809087,0.0,0.0064566782426988,0.0016405487214741,0.0042367193292195,0.0203454414606466,0.045543442050766,0.047419470034452,0.007153021393182,0.0333466549081201,0.1530536084721005,0.2422668090920181,0.0324931400827303,0.0269413838908737,0.0617243376777487,0.015185648935953
7Networks_LH_Limbic_OFC_3,0.0093003763308236,0.0555486051281839,0.0709861426566166,0.0390855615523067,0.0297605092692897,0.034312838520748,0.0107698193748598,0.0226272766458101,0.0409967148317908,0.0418584615620376,0.0049101204349671,0.0026467713494422,0.0165374058670044,0.0241779056038043,0.1417321115620621,0.1974346517726924,0.0055819819029559,0.0395493584699893,0.0113485893387424,0.0900976908684698,0.0302105524397187,0.0200317767737456,0.0481067284403807,0.0123880493035572
7Networks_LH_Limbic_OFC_4,0.005386082700066,0.0234542636139555,0.017656142333268,0.0641724328188554,0.0293284352766278,0.0023199976067575,0.0431934704328688,0.0355617038830054,0.0469600113955728,0.107261280331451,0.0018693921742625,0.0,0.0623310245544799,0.0806459583748794,0.0,0.0,0.0653137017189157,0.0,0.0871168398025597,0.1783810366515301,0.0388063841962399,0.0,0.0884202105918753,0.0218216315428283
7Networks_LH_Limbic_OFC_5,0.0048751325509985,0.0719173412157334,0.0345589882123364,0.0374690893766625,0.0600132655454078,0.0370854132824035,0.0140967139015819,0.0167034849309161,0.0196696172375584,0.0817744152652865,0.0045325718590754,0.0007682586826240329,0.0203458191773017,0.0194998881907483,0.1502495068040313,0.2173518572797063,0.0045035106975978,0.077798910833747,0.0064017737824102,0.0530313483313708,0.0148761067337582,0.0317475753010843,0.0154870387795994,0.0052423720280592
7Networks_LH_Limbic_TempPole_1,0.0031675247706692,0.0255905086600097,0.0359108187655714,0.0604260185407541,0.0311216384477016,0.0041381843195437,0.0331095065702254,0.0285196202180625,0.0337215554028498,0.1211548901682538,0.0006695061311305495,0.0009604588173338396,0.0178362579139502,0.0667738975681094,0.0244736507103937,0.12424635945005,0.0310569215528401,0.0,0.0926215197693656,0.1012706430090269,0.0612583650103097,0.0010667981827875,0.0904624181403288,0.0104429378807315
7Networks_LH_Limbic_TempPole_2,0.0,0.0342940934876237,0.0707244126007249,0.0521839207442122,0.0231636997719142,0.0418806002323506,0.0,0.1001374468058913,0.0,0.1981458480175524,0.0,0.0018302376125409,0.0563021356119985,0.0861306878045169,0.0015734475254695,0.0104504592791368,0.0552661643100522,0.0,0.0007448343364049271,0.0420221295602552,0.1260394811638407,0.0,0.0857522671652441,0.0133581339702701
7Networks_LH_Limbic_TempPole_3,0.007135896865489,0.0204236596103489,0.043575477466103,0.0526493687910995,0.0303273380439432,0.0759632990342651,0.01690435634845,0.0931631058315477,0.0174549286507077,0.1702066960133804,0.0036445686538299,0.0010198456503102,0.0526414481302545,0.0762847278305756,0.0059769082640273,0.0311940075245335,0.0392350386069563,0.0,0.0648315922670231,0.0641367684833756,0.0512536015627526,0.0,0.0683468043511689,0.0136305620198571
7Networks_LH_Limbic_TempPole_4,0.0209485630434624,0.0269280822337533,0.0606119564902483,0.0474495960525592,0.0174870941338144,0.0237163621021391,0.0371737706360491,0.0499705581707963,0.0361737816208145,0.065724121511981,0.0046138721395921,0.0014269651513746,0.0209929880818645,0.0279370671266404,0.0587187788383624,0.1253217724351601,0.0370943878611269,0.0005272723244139489,0.1088690994908072,0.1243466707472775,0.0346138312881729,0.0062089374496003,0.0538176896460815,0.009326781423907
7Networks_LH_Limbic_TempPole_5,0.0094441995610453,0.0296497652478703,0.0750424080651255,0.0830303375876905,0.0292250682815489,0.0114571337549422,0.0390231332564733,0.0276080718836252,0.0575043332778597,0.0744385825038468,0.0080638192350069,0.0027042987774982,0.014960206275715,0.0405831627033601,0.0211882752309053,0.1304558564875935,0.04258836059967,0.00385220922305,0.1314162197060878,0.0569400293537368,0.0491514794363418,0.0006101152575866538,0.0573550861333573,0.0037078481600619
7Networks_LH_Limbic_TempPole_6,0.0031134010763751,0.016397097391199,0.099347970466437,0.0729863579198475,0.0189287763527344,0.0027538135393194,0.0228951850967773,0.0086474636363444,0.0424374072423967,0.1436974990837957,0.001070445659463,0.000201833100359626,0.0189175989856634,0.05760827630882,0.0174960848332859,0.1602685334573896,0.0282140497837448,0.0,0.0467457240453468,0.0699129231468155,0.0937078132994766,0.0019342307884677,0.0623197653770733,0.0103977494088664
7Networks_LH_Limbic_TempPole_7,0.0614819187891125,0.0308755173977512,0.0,0.1014704193828736,0.0536541233765745,0.0325409424728837,0.0050089883611869,0.0284458988575114,0.0,0.075737284045524,0.0014265863593667,0.0,0.0235337796149405,0.0673402661046837,0.0,0.1617180964723095,0.0,0.0,0.0771037679597042,0.0278520654422219,0.1424224188348264,0.0,0.1012900368524474,0.008097889676081
7Networks_LH_Limbic_TempPole_8,0.0200770034515605,0.02493501795866908,0.07002573480881638,0.04731595118333942,0.03330341684757205,0.08672221126479257,0.028146016732599543,0.08603633806446309,0.024072712187164634,0.06655837825314326,0.0016300720987692421,0.003468031060924765,0.0439893335903021,0.05896754145912178,0.0,0.0,0.05254651202717801,0.10730175804514998,0.11648346794094815,0.055204908145496195,0.07387034116271196,0.0025173811862806844,0.05018960220709361,0.017079854792314476
7Networks_LH_Cont_Par_1,0.0011600283267154,0.0117144214220098,0.0033954891897061,0.0235762208001887,0.0264907335131724,0.0468985946884001,0.0479585846602822,0.0,0.01657925726595,0.0436643222962842,0.0028218357895706,0.003533551492261,0.021559635290797,0.0059209321248417,0.0816338453338104,0.3236884940449257,0.0,0.0967468438426459,0.0667107013169701,0.1062399662942666,0.0052455464339364,0.062283600705569,0.0009151640393691424,0.001262231128327
