,ADAR,ADFL,ADLL,ADLR,AFDL,AFDR,AIBL,AIBR,AIML,AIMR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,ALA,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,AVFL,AVHL,AVHR,AVJL,AVJR,AVKL,AVKR,AVL,AWAL,AWAR,AWBL,AWBR,BAGL,BAGR,FLPL,FLPR,OLLL,OLLR,RIAL,RIAR,RIBL,RIBR,RICL,RICR,RID,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIR,RIS,RIVL,RIVR,RMFL,RMFR,RMGL,RMGR,URBL,URBR,URXL,URXR
ASGL,0.0328919457750307,0.0314507586873262,0.0736606417300503,0.229967716554051,0.0234838674488836,0.0356533519861505,0.0284502245726013,,0.0117008146484236,0.0757523109420391,0.016442965080126,,-0.0545539970132463,-0.0697314065328418,0.1369795457464,-0.0103384453431641,0.0908929624994719,0.104313919736457,0.0170987665337418,-0.0232665542177448,0.378251186483366,,0.199409225519902,-0.136994284026802,0.208799186675605,0.290097684593853,0.0236794212895981,0.0196772367688747,0.0743758632461472,,,0.0256182821955655,0.0270310114590534,0.052738623939034,-0.0291179754132607,0.0628292970896317,0.268651423408841,0.0322039108510148,0.0059516065083784,0.0092410916249449,,0.0261172720950555,0.0195524472037921,0.176934683855107,0.0781168893224664,0.0417747965100048,-0.0151404191223654,-0.0265027062809511,0.0165745549126168,0.126302508469668,0.172701194329225,0.086775209839453,0.0895213548338995,-0.0178048522256403,-0.0089431423909991,0.0352971688009606,0.136595672560175,-0.0336976165221727,0.117819239323485,0.0129075095152198,-0.0008771188720276,,-0.0299274804522392,0.0158641528879599,0.0756957360730303,,0.0371676344081546,-0.0193117337684324,0.217672577731022,-0.015661406991033,0.0970296248349121,,-0.0216273538127054,-0.0210397342753304,0.350371441584654,-0.00789317676053,-0.0049817428582644,0.171204397978412,-0.0900538113904246,-0.0416601092159019,0.0722153627678068,0.0183199969641867,-0.0106496916238126,0.0145888156858413
ASGR,-0.008627693014282,0.153836661098938,,0.0729707998430769,0.0256481732794397,0.0516572504281959,,,0.0200526434328429,0.0045758864786143,-0.0504726648517455,0.0110771498652063,-0.0021833532084713,-0.0157892878744138,0.0250107889473696,0.0394491637575556,0.0002874357121338,0.0012931708080359,0.0627592023881487,0.298967913428831,0.158588224039658,0.422549990951604,0.0560146586017671,-0.0033245736538762,0.0531919862800182,0.0504906850235571,0.0323628691204602,-0.0126030750868021,0.0789859849715156,-0.0347962785755564,,0.263268757953438,0.0271466854470756,0.264884864807307,-0.0455929963136872,,0.0760083416427207,0.0355561366442358,0.0050764913435354,0.031124865599176,,0.077539489588922,0.0434232835200671,0.0322381442301963,0.24141792991255,-0.0069899087148519,0.0111759310313573,,0.0133498629247188,0.0678031206899324,0.0679770363203929,0.125472664241039,-0.0093918831626454,-0.0085465456186118,-0.0145238110659012,-0.003731903440201,0.0642797174469055,0.0460993563028445,0.0755299526905959,0.0020136542625822,-0.0221419903331244,0.0153533538177478,-0.0509994190661272,-0.0130541863866462,0.0876917774016225,,0.0477702040896118,-0.0402498231176592,-0.234856348196959,0.0239388014594794,-0.021147147447583,-0.0571029038929096,0.135214204641937,0.0039077772768197,0.0507147024439364,0.112367415945503,0.0595017930448506,0.0187194751874549,-0.0008762183651202,-0.103616160682443,0.0111215684827216,0.0343224483627166,-0.0108586411980744,0.0083429312596577
ASHL,0.0221863531974952,0.0027687578734393,0.0545568595114768,0.0826859053682862,0.008553889316201,0.0059945652172592,0.0368650700387922,0.158529471414458,0.0655596207211255,0.0054690458842297,-0.0217006898014999,-0.0147253104983305,0.0408532866263522,-0.0229548860957827,-0.0361562475441858,-0.0119623300738437,-0.0708062538917939,-0.0002046972583514,0.103547148373065,,0.116172060876574,0.0275242563434401,0.317877109197486,0.0701754210405248,0.0447224831230037,0.0253600527185145,0.0227776284411426,0.0259121269696158,-0.0129702187351355,0.154890097474771,0.304839251565832,0.122298968373085,0.161254231153344,0.0823048661265087,-0.077252461196311,-0.0870568179808736,0.0958987377216483,0.0380737164778545,0.0352548745945823,0.0936079212607088,,0.0373396294895545,-0.0388557464237632,0.0190500508371717,0.0807536191332631,-0.0027643543236476,0.0406196934544093,0.0663090179662919,-0.0033858492205322,0.0860152931299715,0.123494436691783,0.0303486038082371,0.0161012424357312,0.017257985981605,0.0282148788707767,-0.0204738519309928,0.0295982261651199,-0.0133738985048737,0.210407788485971,0.0648646955243372,0.0256221255495949,0.0588236832384552,-0.0384758905577101,0.0503610993783527,0.0455538809604335,,0.0294594989085375,0.0028627438311852,0.0938761760936262,0.0460141230016991,0.0516863198951218,-0.0536384349995215,0.0259778585761494,-0.0419846197411277,0.0136844756073733,-0.0203740791685102,0.0758954768640047,0.0562355032587874,0.0264079715464607,,0.0101789962484322,0.0155329710271566,-0.0023465870219361,0.0247881067453384
ASHR,0.0570641588152248,,-0.0039639382791231,0.0613099260650051,0.0178944357785061,0.0010684179623411,-0.0548119169466084,,0.0017119249604933,0.0058361753367131,0.0092822055038344,0.0447647788206065,-0.0201349638249459,0.0606937720202049,0.0214293410503548,-0.0225946307499696,,0.064115423114374,0.0671865258860866,0.150916535168507,0.0041030826732318,0.104420982249628,0.0586125737936143,0.352674202916323,0.034406403455876,0.0225358236869779,-0.0028425483682875,0.0041669521029338,0.0157485915699906,-0.0161726158563895,0.236796372310997,-0.0532425412140231,-0.141629201721329,0.134199535656775,,0.12080467762077,0.0687558609449877,0.312960901604636,0.140142858305195,0.101340106880137,0.116696922009619,0.005592688410061,,0.0073674104193376,0.0503213284524427,-0.0613207352919512,0.0905160646883456,,0.0619131788234617,0.163861873665711,0.113195323402603,0.134032662674665,0.277236492916449,,-0.0268085285041404,0.0372632068184911,0.0415779093153957,-0.0227119515011165,0.164271735602489,0.0624852777697811,0.0433612077751079,0.100125495231884,-0.0516735944626076,0.0381337710705957,0.151519756705035,0.0213633859904478,0.0467322432974233,0.0318746831153358,0.0339983395086503,0.0617236625619112,0.0204295749842946,-0.0791037009969726,0.0855261503222501,-0.012451775255541,0.0112363011457956,0.0259843706695186,0.102371081386911,0.100071961636393,0.0915872281924506,,0.0143093868212236,0.0014043242615045,0.0454931104466662,-0.0054138092274611
ASIL,-0.0373460900763193,-0.0037653649954984,-0.0105144917289209,-0.0068828707667613,0.0507649857817745,0.00434920173712,,,0.0454852372710977,0.0737477331383136,0.0240882010136578,0.0211726579477074,0.0505685883162991,0.0149880290990659,0.055842166137871,-0.0806555339385782,0.0747656288674623,-0.0470393434636682,0.113979506077496,0.460879300952968,0.225943976284508,0.21682654449697,0.0033086047959365,,0.375882241116909,0.0294283196084644,0.020357294469137,0.0115650308855652,0.0609726707422592,,-0.0120761692499851,0.0456822074184999,-0.254014463796869,0.0143871378367823,,,0.124609659890759,-0.151128924109116,0.0824813465610697,-0.0081402538683916,0.0391346663314266,-0.003983618183217,,0.157637759850664,0.207397915904506,-0.0571772366904971,0.0023992081826219,,0.0080586923851152,0.154478433636456,0.0183283913986275,0.0038361047508442,0.0217139303154192,0.0056578364322467,0.0111953982554535,-0.0147253398091714,-0.0223611743890329,0.169729556211265,,-0.0204714341316179,0.0063591497827008,,-0.0239573831351805,0.0638512999884862,0.131370457294906,,-0.0524967305998761,0.0419211124833924,,-0.0355215478703559,-0.013957072747418,,0.0846675305775985,0.0532008830023547,0.582853450707478,0.310499596973258,-0.0402340062119205,,,,-0.0109556377121862,-0.0130717215041472,-0.0269860783972192,0.0045035663936847
ASIR,0.237383118954668,,0.240481414972921,0.525574098910764,-0.0198563110173748,,,0.0008453384186514,0.0971890220181039,0.0318674560916415,0.185128210048138,0.0050247750007496,-0.103998076587593,,-0.0085223249013303,0.0871843934786018,,0.0048728687088989,0.0788303581129082,0.108331537791194,0.247229198668191,0.207191873964826,0.0843629742152068,0.0053479230196128,0.0491018579279696,0.459446110803072,0.0009794499990577,-0.0880859334105377,-0.0131599273623579,,0.0238113330657459,0.0139282164098929,-0.0264116155816451,-0.0556340069279794,0.0482638667951491,-0.0487771092429053,0.0813334660808419,-0.0016680034067488,0.0553926972071964,0.0377357182322636,0.070183265897411,0.13998546910678,,0.131184286107648,0.167700477049676,-0.0414291932504676,0.0237133794075737,,0.0794951991976001,0.0928433486181055,0.0904465445281803,0.104586564638989,0.0915396278840265,0.00653129427794,-0.0251584622271552,0.0212000821945591,-0.0185102488623804,-0.0064988999121645,0.363576362354789,0.0381595154707437,0.0304913963117777,-0.000268771558192,-0.0676211914863223,0.0447332050857893,0.346591060439926,,0.0386727583572023,-0.0281279445502105,-0.0658294300070973,-0.0607516376242922,-0.0833964693980476,0.012769602796822,0.156888764589516,0.0508888335590971,0.299835228317719,0.165041609375442,,0.0244774602968879,0.0592579485403419,-0.0047161176812936,-0.0302220407838366,0.0279876020367909,-0.0231411695026245,0.0127978987382584
ASJL,-0.0103453741977817,0.0156514849465117,0.109943412150598,-0.017243984940908,0.0086900919710442,0.0623164225857126,,,,0.0351744375620909,0.0137987273486175,0.0711794180424577,-0.002639539121182,0.0661210020157087,0.0061346390401118,0.0155500968374961,,-0.0047354846368584,0.0584806428535612,-0.0358913382310929,-0.020027743493569,0.0232221437150741,0.0119357862885227,-0.0082348625926719,-0.0961690917087707,0.0181843510912223,0.369475683698765,-0.0526966806863396,0.0069610021476855,,0.297482387429103,0.0566978591070423,0.0200808497711054,-0.388395705747604,-0.0166342360090269,0.0724446801823183,0.0766497023361844,0.206803278517338,2.14e-05,0.0261144496200953,,0.0775396387663027,0.0457731750721705,0.0016217590847435,-0.0027627885192622,-0.0297539984024322,0.017539448892141,,0.0565384112027401,0.0442432476089333,0.0606092689842411,0.0621656362538025,0.0474985779418954,,-0.0018887348570263,-0.0065396552824046,0.029444631109864,0.0366301624690071,0.1000306767795,0.0252848230440055,-0.0018043946585194,0.270431331104548,0.234987998368541,0.0107465098251359,0.087906121818706,-0.0152301598411791,0.135381934362289,0.0094529287673722,,0.0924948456316013,0.048086691407218,-0.0713299382287089,,-0.0174118587408311,0.0118888952394151,0.23151891073015,,0.0652299179645777,0.132012745626189,,0.0090329136754736,-0.0078854042129202,0.0511417976487405,-0.0039524869604527
ASJR,0.0085551991974714,,0.0624486380201279,0.0544039330073875,-0.0464813946879246,,,,0.164488279266767,0.0432018616949701,0.0721285564501392,-0.0198214951185915,0.15918153932321,,0.301225442824874,-0.0181732845277798,-0.0731296847531874,,0.025812683941331,0.0178615772056652,0.0388093150650858,0.0678130625344337,0.0990021032804186,0.0715330219179584,0.0002728253481093,0.0691184537793131,0.0935191256629539,0.285692477255166,0.0150859965375513,,0.166135868672414,-0.158590829654234,-0.0451254592268513,0.033569806976567,,0.0224161779053764,0.0163726110958821,-0.0227962189825669,-0.0493579373829544,0.0104280995854879,-0.0073177566287796,-0.0291828374393011,0.0135133330771273,0.0108840322925502,0.0525214649932527,-0.0158215502931351,0.0574847737270719,,-0.0064813169609375,0.299933122835348,0.0066562284936202,,-0.0214382298157771,0.0281884234154096,-0.0018755011829771,-0.0530903266390652,0.022254787596566,0.122117510558526,0.275945481316364,-0.0043757081620874,,-0.024327555688614,0.139203954300345,0.0272033894892991,,,0.061955444351982,0.0928751689179406,0.0925242670469662,0.121076811277569,0.134403835923971,,0.081630090125856,-0.14327697360653,-0.0144968060642443,0.164821946357179,,0.0715780143964823,0.0690263398164102,,0.0287718503434241,0.0088573761092089,-0.014115755650343,0.0068929470996627
ASKL,0.0179840959939395,0.146461222363321,0.108335821023389,0.121842341105173,-0.201419368284136,0.0030969537251996,-0.204757161496792,,0.0009319055480336,-0.0115756676189797,0.0617922629860408,0.0204943168449063,,0.0054400894067762,0.0247107304290566,-0.0805692056701017,0.0076681695225935,-0.0208151542947404,0.0654936134466617,-0.0153883684674628,0.0179416942521092,0.0895732689235019,0.0598115802458834,0.0184223669243921,,0.0148863104823806,-0.0475535736685353,0.157840479087303,0.340716960206306,,0.0095096409026799,0.0445976324417801,0.067024124154111,-0.0690825103765766,,0.189705949458921,0.0240314140112972,-0.004872989964195,0.30291906406944,0.0045029105118845,,0.0445203511066579,0.0528800331629793,-0.0165571992243166,0.001765840975949,-0.0109268170964199,-0.0192598883266157,,-0.0335869785543275,0.0925807938387756,0.0701217131388469,-0.0276252838932624,-0.0004769004871551,-0.0529387460359845,0.0254356902391184,0.0025613966798847,0.0374021205713248,0.0241144914912454,,0.076063360776192,-0.0155770789958179,,0.0352500224159479,-0.0257224532874734,,,0.115291883330833,0.0416698156995867,,0.0820048078984868,-0.0468367342256388,0.0892514474756359,,-0.0503608115916122,0.0163372356336937,0.0586412073803203,-0.0822725515657479,0.067119021421563,,,0.0056810982232968,0.0347943586414783,0.0656304686477659,0.0715418108655675
ASKR,0.0643462111374993,,0.446017338460154,0.0217904518964195,,0.0047510620510291,-0.0037307534817289,,0.0681123021806121,0.0099291142995651,0.0736768516242975,-0.0215522466933725,,0.00440317828609,-0.209736020516038,-0.0575372620036545,-0.0212154588715791,0.0253097174617123,0.045012596886438,-0.0381357012144761,0.0209753288572481,0.0445621699663581,0.0891375382409067,0.0679006469661682,,0.0681043480886794,0.0244759845897488,-0.0521805981004441,0.2274472980217,0.247410788682415,-0.0208805631786183,-0.0436095442283335,0.0160935063850143,-0.0093106474383822,0.0212288956539131,0.323440108500422,0.0771215756292795,0.0443741099525904,0.0374906830770367,0.0341714771502577,,0.133249757625467,0.16362398212668,0.0193148587916272,0.0868329208841568,0.0272078645893065,-0.0502435047240405,,0.0199189082076711,0.126718579996288,0.0650324634638434,0.153674356329608,0.0910808962655452,,,0.0500073206104702,0.017744578823556,0.0166414496796651,0.118756836770277,0.138022154602046,0.043926835931868,,-0.0382718802115843,0.0885516239278709,,,0.224705741946678,-0.12522265218863,0.0448211034985087,0.119888534617905,0.0642671151234827,-0.250929311704338,,,-0.061684752772079,0.0048936587383784,,0.0451405532726685,-0.0118434177069881,,0.009579035617916,-0.14095617925133,0.0759954460271008,0.148404364305549
AUAL,-0.0102029308546315,-0.0296364866767976,,0.086904214011085,0.116194104973428,,,,0.154013589391723,0.203748071304782,0.0750246113314948,0.0104565361328096,-0.0526672933739466,0.0341130755918035,0.0115509816940202,-0.0099314209633488,,0.205669308048869,0.216249236714237,,-0.0102641703278832,,0.0525787563351695,0.0374863071511092,,-0.0193561402247025,0.0164610119179471,0.18228417104702,-0.0573604876365833,,0.381215244154977,0.238031295056065,,0.0639601625357536,0.0836087502188095,-0.0520347087428425,0.0741403464890431,-0.0391950588650632,0.278709940299313,0.108262225692042,,0.111066763505677,0.0314835745722718,-0.0458081622879434,-0.0421525079774739,0.0561380913093002,0.0534515274345158,,0.0296095924997283,0.0186527731087845,0.0318692812231413,0.165344708938516,0.0932195161259132,,-0.0318117341143523,-0.029963385396122,-0.0218879012076164,0.0063494374037177,-0.0565578990118797,-0.0356116892529075,0.105206546894576,-0.0007957262768894,0.146703456521524,-0.0133068810102102,-0.0087509119780238,-0.0082607800138436,0.0360653326404821,0.0177160601773851,-0.0333175793053245,0.0825402270195273,0.0589175610047604,0.328262819916874,0.0503997635602783,-0.0534299874062688,0.0113379749728149,-0.0788383898029387,,-0.055721955620462,0.0486844040619358,,0.024142535211959,0.0296145579050569,0.0661391613645875,0.0047775649059903
AUAR,0.0219104380426257,0.0113121553919524,,0.101959307386726,,-0.0689348882769205,,,0.0810888531126804,0.665995104373386,,0.001592678246658,,,-0.0550565238869255,-0.0194375029048013,,0.078159537059077,-0.0365091547521734,,-0.0090856599087306,0.11585704860629,-0.0106040739407459,0.207128796088888,0.0633001093652757,0.0127782082836139,0.218226136706522,-0.0195926851290388,0.0974196271177258,,0.0459052689887415,0.333766703660938,,-0.0090616026064054,,0.130469227778763,0.0616973434979913,0.395936496423957,0.505882794004052,0.0002181319439623,,,0.0288014451390731,0.0002966633727153,-0.0386099087222299,0.143636743910262,0.0819253931573477,,-0.0251083854758544,-0.0185897934129967,0.0099196745465849,0.0446647667491536,0.0720236770698279,,-0.0285870271329771,0.0758305189079646,0.0008719456244042,,,0.0131176967674559,,-0.0462871110867739,,,0.0160878558408562,,0.0493808049690633,0.0488879748969362,,-0.0301915796994836,0.0190593728460494,,,0.192994946935564,-0.0032058798080413,-0.015336115500416,,,,,0.0239343696691276,0.0482476522085939,0.140581075918162,0.089407807848925
AVAL,0.0598601973114644,0.0333348868121048,-0.0112184797660767,0.174770735921529,0.257045655308642,0.199568021636242,,-0.0525465411552101,0.0110519190770222,-0.0063215099819831,0.016171741524105,0.141530782203375,0.0270130275634609,-0.0122675965990124,0.0153808707280809,0.0299995783465342,,-0.0204058909813271,0.0123528167888917,-0.0457829325501099,0.0184646531806489,0.098682789956526,0.111071722425151,-0.0134396820955043,0.075508852342067,-0.0303709000622476,-0.0333241001290734,-0.113550884078742,0.0449895101601666,0.0588187593484974,0.159815326170885,0.0282175482740256,0.345496852408872,0.164379700034755,,0.0189645369939743,-0.0115211945380843,-0.0038769793108156,0.222355292563746,0.130880725940141,0.0014638364791312,-0.0062780578516994,-0.0059692101447824,-0.0200048272297992,0.0823116104754996,,-0.0202862480183774,-0.0462894917294909,-0.0870165477502506,0.0474518278350038,0.0375771122997559,0.0142975180035454,-0.0480104509351833,,-0.0518097056870871,-0.038012845233303,-0.0064500267413879,0.0288624209520458,-0.0707747448362176,0.149189556624772,-0.004211691502246,0.099111300040578,-0.0091675087226666,0.0033899449540084,-0.0433965008916704,,0.0230610134577563,-0.0102417669002197,0.03064022951596,0.0708813049726962,0.148690778324572,-0.0453637675824852,0.389599321107332,-0.0357523554533724,0.0359003272180692,-0.0270429194530253,0.0885532173552849,-0.0001507602922204,-0.0374433047018392,,-0.0091370325032192,-0.0240880503062883,0.0810693427850162,0.0287322422471161
AVAR,0.0818041314212573,0.0689166434688449,0.0652740504117436,0.0236752618264121,0.302928945040468,0.0903030835727503,-0.0454960073395485,,0.128065091657,-0.0027570777591237,0.0259625392482617,0.0973995233057032,0.0021028839547376,0.0930068819431473,0.0211668090662416,0.056618376946696,-0.0428423348679256,-0.0042178333297015,0.0192687851519271,0.185384210204679,-0.0283847171363777,0.261977363802455,-0.0492304054628467,0.105791341104346,0.0522747762403577,0.0073787077895332,0.0568148024862149,0.0191040217584775,-0.03831868104001,,0.0741709288577545,0.0230026978314932,0.172624496818366,0.259738588472784,,-0.0488317574339946,0.0365398468437867,0.038770137614117,0.231122573081127,0.204434553069607,0.103345488694999,-0.0153486050192967,-0.0099138375975246,0.0151015460534777,0.0286378628372724,0.166892614545864,-0.019231228340643,,0.0064056141433461,0.171457243656348,0.0377987526520736,0.0307658229493936,0.0144087958423087,0.242711039554606,0.0514451702389539,-0.0050748918768519,0.0283414254000245,0.0278795445676043,0.0830470998050772,0.127501750906181,-0.0961318261445641,0.132616435137856,-0.0329449585595906,-0.0007584285808722,0.0227260694468897,-0.0095052272828952,-0.0109346267262042,0.023470650223685,,0.0382181021701985,0.0329099385930291,-0.0574583515728968,0.133727858538903,0.0197450627319245,0.0148356611045559,0.024460367364884,0.0157761413730506,0.228417014779823,0.0097476727731467,-0.0635342161359051,0.0004461622938305,-0.0016031004177185,-0.0096593943484838,0.0314992126815463
AVBL,0.0364684829092242,-0.0282832617611422,0.0676838614704271,0.109806488614877,,,,,-0.0459257057057428,-0.0010018038127498,-0.0300407733714229,,0.0088286546412964,-0.0521978060770448,-0.0913266008123896,0.0979676552418394,,0.0993811287811494,0.139550856455927,0.252095484107286,0.106174339391915,,0.0224475666527392,,0.0143783563226991,0.0002956235773902,-0.0180136614273864,0.0340924197590182,0.100641632687406,,,0.0153551044221411,-0.0122723102211156,,0.399202347620736,-0.0263320542622005,-0.0230900998982664,-0.0006514415340287,-0.0175888655360758,0.0260458315007352,0.0607799312177827,0.183882582466323,,0.116528621502902,0.0475934249437291,-0.0526729846670039,,-0.0328117748557554,,-0.0295939824067996,-0.0730879469483653,0.0381912747221189,-0.0202692293326218,,-0.0420251741440234,,-0.0137937981064591,-0.0078384516273136,0.103807532418444,,0.0566736172930685,0.381653336121556,0.020276466251582,-0.0520412822367531,,,0.0322155982147317,-0.130460422071909,,0.246042780892547,0.158756127816983,,0.193235978164568,0.0257049742275377,,,,0.0306345880562302,0.0180974946942515,,-0.0999307358177409,,0.0059881980007019,0.0167738147383476
AVBR,-0.0091730007280721,0.102183133657338,,0.075079878365221,-0.0161705932139593,,,,0.0546832910888349,0.0148519187091366,0.105166259785428,0.119413900882114,0.0426208623461307,,0.0111019227083115,0.108579275713237,,0.0119880555504762,,,0.150614469949699,,0.125588020137784,,,0.0305306680866585,0.0898106323724291,0.119760753447871,0.214606881205065,,0.0067925003244823,0.0146153597155543,-0.0391899905953833,,,0.188151875432632,,-0.0435403649872099,0.112295111098382,,,0.0178978846424839,,-0.0048060072769797,,-0.0670368920741172,0.0568116820972509,0.114891894537691,,,0.091926433387895,,-0.049680660586614,,0.0259085626251979,-0.0152647800797738,,-0.0416296309950329,,0.101427119174306,0.0343636007030914,0.0077994405752951,0.0326420297887399,0.0365949678125822,,,0.414283677548332,-0.047532427684862,0.11927422741533,-0.0268643292455351,0.0496528317876974,0.0149221067195353,0.0991670558535107,0.181004488224458,,,,0.0135188246638164,0.0393822552110339,,0.103504352982335,,0.135337634411756,0.0540235221962371
AVDL,0.131992527164646,,0.0407363324636067,0.0209023928096332,0.0090219946674902,0.0239050083543899,-0.0020305998177797,0.0053831507429755,0.106973143423497,0.0700884017347182,0.135167732968381,0.0172895681917055,0.0947495921115015,0.0132940743881882,0.0319777677301476,0.156180249140709,-0.0534927405500645,0.0386915507691255,0.130249183161929,0.0667999924676286,0.0057846128608121,0.0843492899445275,0.11890592945581,-0.031643965715175,0.153382270726709,-0.0431571045395157,0.103596878935698,0.0681443722904036,-0.0036933528881398,0.0342783864126141,0.10392717381191,0.0710937259082088,-0.0361559383188294,-0.0317231331702903,,0.0637622075350523,0.604704284763737,0.0775293443338412,0.0082093544288819,0.0260476399750428,,0.206655536100429,0.107227129862566,0.260450506190081,0.144696782943865,-0.0020410154673105,0.111868155423788,0.00244108143261,0.0269616429635995,-0.0155012748885042,0.0870865005157412,0.0374747119673604,0.0452059308613926,-0.0088147449966388,0.0111790146967978,0.0841609177183389,0.0673664020052117,0.0147795243170632,0.132129063911972,0.0021650323001568,-0.018155846501857,0.0663514517277168,-0.0108469528042733,-0.0063312980637918,0.0381174812650879,,0.168006053899405,0.0472717803086665,-0.0207743894468944,0.0664935429790485,0.0587366442575389,0.021658580058974,0.0599273644620048,-0.0147245906601376,0.0215935470637713,0.0114065561341146,0.0704040434148908,0.0637656170634572,0.0705728793079442,,0.0196679017599673,0.0351882083722409,-0.0074730615617461,-0.0018248568946961
AVDR,-0.0079241163385331,-0.0114262323242667,0.0102288452748013,0.0621608175356272,-0.0093026430327719,-0.0601178304529056,0.0783467923800279,-0.0722320398369015,0.04373471569217,0.0679193642822072,0.0329579563571789,0.114509416046716,0.0608842097264355,0.049120854099477,0.025069766471173,0.0023664042762101,-0.0333200157069594,0.0102674276130394,0.0521133498835506,0.0981888947629603,0.0777073158741525,0.0974398444008323,0.0125425744101899,0.0985154344159749,0.0507726482144148,0.0610545186854977,0.0878874491153403,-0.256912685529101,0.0422846561650411,,-0.0053526411720731,0.0257503552360388,-0.0040097056284282,-0.0066990572797691,-0.016292656549456,0.376138894120581,0.22035780139187,0.446323113929584,0.042421161344422,-0.0071383321506747,-0.0012862662944031,0.107790378101812,0.254826935700058,0.0864454631911935,0.246112948663065,-0.0360993576466606,0.0356620401625769,0.0599634232619082,0.0024084370746713,0.0545503244599718,0.0419820969556419,0.0845704832950663,0.0261629217700517,0.0277960057873708,0.006438727851796,0.0964820568380233,0.0200968713393839,0.00129871893713,0.139493440339371,0.0297773065787049,0.0212000174267466,0.624051387622497,,0.107275497681825,-0.0032777464287,,-0.0147169601523925,0.0443752157156972,-0.0992011585769415,0.0267878664537607,0.073700837819487,-0.0140172509523018,0.0444078428346871,0.109122322244707,0.0055627772135806,0.0652507830778025,0.048153858727379,0.079254211138956,,,0.015237098330043,0.0381111666099269,9.56e-05,-0.0134208973410165
AVEL,0.0277044062579254,0.0533842192120963,0.027822220999798,0.137286993338924,0.106876558954574,0.0124730333251848,0.159031782429733,0.0846801177604128,0.03999788916018,0.0185758806742413,-0.0239489378302077,0.157508134136086,0.0347098954117739,-0.0219955562029526,0.0918283420776091,0.0209120666415184,0.0903387961047128,-0.0116545727734253,0.0310627786033121,-0.0324630979952531,0.0765122044172926,0.166478672183788,0.137041542924,0.050527083381162,0.157288175111923,-0.0057355499198564,0.0696959457117204,0.10884392418935,0.0230060731836366,0.0699404308596559,0.151271171627246,0.0531237754598783,0.35756634638394,0.169634695836647,0.011665799499261,-0.14791430582009,0.0141589987628469,0.0246851786050871,0.411758308031686,0.131844393339655,0.115092338600649,0.0571234351873757,0.0205702647959692,0.0227601866913627,0.0696876352637264,0.0419135744756842,0.0375541036346947,0.0706281788737078,0.117356765516246,0.139897177457167,0.0865077557210823,0.0507727124370013,0.0058762549244826,0.0516567307654565,0.0027679819938059,0.02212007006139,0.0602676895777692,0.0115797307235459,0.125951666534855,0.236547273430191,0.0244350113684173,0.0695903598526849,0.0261754104108029,0.0483876075549268,0.0024167259373307,-0.0279759925995044,-0.0292097665530848,0.015398896208322,0.0481672866853899,0.106513638153167,0.0431713361014763,0.115135497483722,-0.0201425851229462,-0.0062983832620671,0.0066287754092322,-0.0066643210598784,0.0537164891601772,0.0129118227457543,0.014499873652754,-0.0048053427577242,0.0117367434505016,0.0217486016696174,0.04898127831917,0.0084841901711105
AVER,0.0888493280057209,0.113593393407061,-0.0240441542397566,0.0682597942274994,-0.0053883858686831,0.231467380871072,0.0038194715180156,0.0424151343282514,0.0104513825352439,-0.022886601251767,-0.0072526854523388,0.0789438530418806,-0.0100827305631969,0.0516155401492246,0.0143572799612738,0.0425000510073389,0.0367329556413655,0.0097078270832073,0.0286736448822619,0.0019308036581719,0.0549569348992071,0.171947138471294,0.0489366949131682,0.101890673701766,0.0727149419828218,-0.015156155840759,0.0270445108679202,0.0376906082580399,0.0151200619520332,0.0227358457814202,0.0706646846555318,0.0045808640992836,0.161808269853846,0.163196427444731,0.0327076507614452,-0.0685505205638611,0.0187302185167129,0.0683441842335902,0.138570318269834,0.451390793311287,0.11397617776246,0.0425638427822198,0.0327555434499673,0.0137314804240484,0.0708576816406461,0.0681322998374098,-0.0376749838669536,0.161964114381114,0.0490361708827311,0.0905879930610802,0.0331814131337946,0.040743936862797,0.0075563272482123,0.150656549611052,0.0165850981791909,0.0106197564685149,-0.0023842329441415,0.040827552046761,0.104282181308831,0.206203557046051,0.0140160654878055,0.0740415981134747,0.180712333168482,-0.0026602304269303,0.049435280759652,0.0371111653764443,-0.0099174527313581,-0.0390763005982648,0.102991064376036,0.0330267258247108,0.0972758261408023,0.0360505150107,-0.0301538647536121,0.02968785082134,-0.0234138988413112,0.0374246494553369,0.0130585849055953,0.026684685540492,0.102042225374986,0.0030214102382644,0.0285919540926922,0.0595581107605537,0.0469348252698506,0.017665663254184
