"Name","Runtime","Hostname","Notes","GPU Type","Tags","config.epochs","config.input_dim","config.lambda_reg","config.learning_rate","config.reduced_dim","final_test_metrics.geodesic_distance","final_test_metrics.mae","final_test_metrics.mse","final_test_metrics.pearson_corr","final_test_metrics.r2","final_train_metrics.geodesic_distance","final_train_metrics.mae","final_train_metrics.mse","final_train_metrics.pearson_corr","final_train_metrics.r2","test_mse_loss","test_pearson","train_mse_loss","train_pearson"
"dynamic_mlp_transcriptome_FC_spatial_fold2_final_eval","1","gh005.hpc.nyu.edu","-","NVIDIA H100 80GB HBM3","cv_type_spatial, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_dynamic_mlp, omit_subcortical_False, outerfold_2, parcellation_S100, split_spatial42, target_FC","100","21520","","0.0001","","4.636904301225917","0.10363100338151922","0.021179055342089487","0.6026910611845682","0.30975678672304363","9.4519208987736","0.03316645943488259","0.0023849372517374067","0.91270326415485","0.8323755318290256","0.006632672622799873","0.6032571196556091","0.002360590761687992","0.6939567522755985"
"dynamic_mlp_euclidean_SC_spatial_fold3_final_eval","1","ga043.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_spatial, feature_type_euclidean, final_eval, gene_list_0.2, hemisphere_left, model_dynamic_mlp, omit_subcortical_False, outerfold_3, parcellation_S400, split_spatial42, target_SC","150","6","","0.0001","","12.02268825346355","0.8149131356390438","2.5763417698439395","0.5960220896543426","0.3048076014769062","15.463342478217134","0.6609324697221519","1.973322032580879","0.7310106300648616","0.46906871426352426","0.07884055376052856","0.5952681799729665","0.07184883922338486","0.6566106581687927"
"xgboost_euclidean_FC_spatial_fold2_final_eval","1","ga006.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_spatial, feature_type_euclidean, final_eval, gene_list_0.2, hemisphere_both, model_xgboost, omit_subcortical_False, outerfold_2, parcellation_S100, split_spatial42, target_FC","","","","0.3","","5.7157244840600026","0.1121436967925004","0.024189390059228197","0.5918759667939426","0.2116474482924656","9.89165554273546","0.05621686259194183","0.006204405837200884","0.7575079404396011","0.563925538074409","","","",""
"dynamic_mlp_euclidean_SC_spatial_fold3_final_eval","1","gh008.hpc.nyu.edu","-","NVIDIA H100 80GB HBM3","cv_type_spatial, feature_type_euclidean, final_eval, gene_list_0.2, hemisphere_both, model_dynamic_mlp, omit_subcortical_False, outerfold_3, parcellation_S100, split_spatial1, target_SC","150","6","","0.0001","","5.557706252719441","2.140655039252289","10.101856156048528","0.5900833287014674","0.2906232978837834","9.598423242569112","1.1915806379252123","5.135853980172853","0.7698483871944112","0.5646756602559974","0.21136833727359772","0.5953125208616257","0.13592805713415146","0.7288063040801457"
"dynamic_mlp_euclidean_FC_spatial_fold1_final_eval","1","ga043.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_spatial, feature_type_euclidean, final_eval, gene_list_0.2, hemisphere_left, model_dynamic_mlp, omit_subcortical_False, outerfold_1, parcellation_S400, split_spatial42, target_FC","100","6","","0.00009","","12.447494330578204","0.15087635307546518","0.038408727726940546","0.5826637288114475","0.2970779865055644","13.603782610619216","0.08361561458761252","0.014872864218996171","0.7802670403498695","0.603036556197869","0.010908094912090084","0.5818204446272417","0.005981360405388445","0.7083245014200116"
"xgboost_euclidean_SC_spatial_fold3_final_eval","1","ga006.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_spatial, feature_type_euclidean, final_eval, gene_list_0.2, hemisphere_both, model_xgboost, omit_subcortical_False, outerfold_3, parcellation_S100, split_spatial1, target_SC","","","","0.3","","5.442599064943317","2.6258087947608684","9.98159793859478","0.5733378121538173","0.299068119942414","13.085336635427195","1.8073065172336653","5.306070577447061","0.7532593628177925","0.5502477913742245","","","",""
"dynamic_mlp_euclidean_FC_spatial_fold1_final_eval","1","ga013.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_spatial, feature_type_euclidean, final_eval, gene_list_0.2, hemisphere_left, model_dynamic_mlp, omit_subcortical_False, outerfold_1, parcellation_S400, split_spatial1, target_FC","150","6","","0.0003","","9.822733039948352","0.1585338598314085","0.039213611111461065","0.5534119660932569","0.29924377935786806","14.25145435337895","0.08155143175995534","0.0141731351546684","0.7874690517111514","0.6110356089871878","0.0114851270548322","0.5500059629028494","0.005558032136742432","0.7271080356423217"
"bilinear_lowrank_transcriptome_FC_spatial_fold3_final_eval","1","gh015.hpc.nyu.edu","-","NVIDIA H100 80GB HBM3","cv_type_spatial, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_bilinear_lowrank, omit_subcortical_False, outerfold_3, parcellation_S100, split_spatial1, target_FC","100","10760","0.01","0.001","7","6.06783002969099","0.08594448686356601","0.01358577164549444","0.5531741765566536","0.2645691652406431","9.383174564033183","0.08003169948549052","0.011090895665332466","0.5059442149594872","0.2542726224302484","0.028537367470562455","0.5587413758039474","0.0263394646213523","0.5091249559606824"
"dynamic_mlp_euclidean_SC_spatial_fold1_final_eval","1","ga043.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_spatial, feature_type_euclidean, final_eval, gene_list_0.2, hemisphere_both, model_dynamic_mlp, omit_subcortical_False, outerfold_1, parcellation_S100, split_spatial42, target_SC","150","6","","0.00009","","6.61829533006961","2.3723537484549975","12.741571691372672","0.5530951311685549","0.14384659089498852","10.888179131560523","1.1195453632173071","4.784497427778082","0.7706442879300758","0.5664874855778954","0.2326588282982508","0.5535172422726949","0.12361786617287274","0.7462664369879097"
"dynamic_mlp_euclidean_FC_spatial_fold0_final_eval","1","ga013.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_spatial, feature_type_euclidean, final_eval, gene_list_0.2, hemisphere_left, model_dynamic_mlp, omit_subcortical_False, outerfold_0, parcellation_S400, split_spatial1, target_FC","150","6","","0.0003","","8.987131446811645","0.13142198780318404","0.030923752873865333","0.5516930207135956","0.271762265063049","15.214274696469674","0.09123051823668817","0.017384079274995114","0.7445816566424457","0.5399607403553282","0.00914482001892545","0.5478065406734293","0.006277265338374689","0.6906419263617827"
"shared_mlp_encoder_transcriptome_FC_spatial_fold0_final_eval","0","gv005.hpc.nyu.edu","-","Tesla V100-PCIE-32GB","cv_type_spatial, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_shared_mlp_encoder, omit_subcortical_False, outerfold_0, parcellation_S100, split_spatial1, target_FC","190","21520","0","0.0000697635080108198","","17.364799016716557","6.608760897913553","44.83731301096877","0.5510387650032033","-3764.124616770893","24.387579246900696","5.642762735887196","33.35436641975196","0.46601430317613585","-2035.415622298494","0.6565321683883667","0.55577252805233","0.0017849864016170611","0.8632575459778309"
"dynamic_mlp_euclidean_SC_spatial_fold2_final_eval","1","ga043.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_spatial, feature_type_euclidean, final_eval, gene_list_0.2, hemisphere_both, model_dynamic_mlp, omit_subcortical_False, outerfold_2, parcellation_S100, split_spatial42, target_SC","100","6","","0.0001","","9.41528078137704","2.3176856768271907","13.406524897111026","0.5494380584623337","0.16182649763123946","9.785963536188806","1.1318650268293224","4.623511396046937","0.7924817731023994","0.6090556847010943","0.22712009648482004","0.5479109485944113","0.1273827963861926","0.7594838245161648"
"xgboost_transcriptome_FC_spatial_fold2_final_eval","0","gh003.hpc.nyu.edu","-","NVIDIA H100 80GB HBM3","cv_type_spatial, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_xgboost, omit_subcortical_False, outerfold_2, parcellation_S100, split_spatial42, target_FC","","","","0.01","","5.763074744065765","0.11843868911672265","0.03078029320313119","0.5468000134104076","-0.003155624411341318","9.83635303885071","0.0627325499550679","0.007630256990424963","0.70030933064142","0.46371009589619583","","","",""
